drop = 0.3 # 43.32
model = GraphSAGE(772, 196, 64, drop, num_classes) #
# model.load_state_dict(torch.load('weights/graphSAGE_best40.pth',
#                                  map_location=torch.device('cpu')))
best_model, best_acc = train_n_valid(train_data, val_data, model, 1500, lr=0.001, path_save='weights/graphSAGE_best40.pth')

Epoch 1   : loss: 3.1356, best 0.0659, train_acc: 0.0548, val_acc: 0.0659
Epoch 40  : loss: 1.2956, best 0.3496, train_acc: 0.4656, val_acc: 0.3278
Epoch 41  : loss: 1.0337, best 0.3496, train_acc: 0.4739, val_acc: 0.3414
Epoch 42  : loss: 1.7289, best 0.3509, train_acc: 0.4726, val_acc: 0.3509
Epoch 43  : loss: 1.0046, best 0.3509, train_acc: 0.4804, val_acc: 0.3442
Epoch 44  : loss: 0.1651, best 0.3509, train_acc: 0.4782, val_acc: 0.3443
Epoch 45  : loss: 1.7189, best 0.3509, train_acc: 0.4923, val_acc: 0.3254
Epoch 46  : loss: 2.0736, best 0.3509, train_acc: 0.4761, val_acc: 0.3410
Epoch 47  : loss: 1.0159, best 0.3513, train_acc: 0.4947, val_acc: 0.3513
Epoch 48  : loss: 1.0884, best 0.3513, train_acc: 0.5115, val_acc: 0.3306
Epoch 49  : loss: 0.5235, best 0.3513, train_acc: 0.5133, val_acc: 0.3388
Epoch 50  : loss: 0.1630, best 0.3513, train_acc: 0.5089, val_acc: 0.3393
Epoch 51  : loss: 0.0866, best 0.3716, train_acc: 0.5140, val_acc: 0.3716
Epoch 52  : loss: 0.8871, best 0.3716, train_acc: 0.5134, val_acc: 0.3476
Epoch 53  : loss: 0.8076, best 0.3716, train_acc: 0.5223, val_acc: 0.3175
Epoch 54  : loss: 0.9743, best 0.3716, train_acc: 0.4977, val_acc: 0.3496
Epoch 55  : loss: 0.8900, best 0.3801, train_acc: 0.5144, val_acc: 0.3801
Epoch 56  : loss: 0.0904, best 0.3844, train_acc: 0.5323, val_acc: 0.3844
Epoch 57  : loss: 0.5891, best 0.3844, train_acc: 0.5284, val_acc: 0.3821
Epoch 58  : loss: 0.6191, best 0.3844, train_acc: 0.5179, val_acc: 0.3576
Epoch 59  : loss: 0.1055, best 0.3844, train_acc: 0.5322, val_acc: 0.3544
Epoch 60  : loss: 0.8381, best 0.3868, train_acc: 0.5386, val_acc: 0.3868
Epoch 61  : loss: 0.1775, best 0.3868, train_acc: 0.5399, val_acc: 0.3726
Epoch 62  : loss: 0.2720, best 0.3868, train_acc: 0.5285, val_acc: 0.3778
Epoch 63  : loss: 1.0951, best 0.3868, train_acc: 0.5461, val_acc: 0.3829
Epoch 64  : loss: 0.7229, best 0.3868, train_acc: 0.5496, val_acc: 0.3837
Epoch 65  : loss: 0.4142, best 0.3868, train_acc: 0.5635, val_acc: 0.3486
Epoch 66  : loss: 0.9186, best 0.3868, train_acc: 0.5507, val_acc: 0.3196
Epoch 67  : loss: 2.1891, best 0.3868, train_acc: 0.5615, val_acc: 0.3637
Epoch 68  : loss: 1.9298, best 0.3920, train_acc: 0.5534, val_acc: 0.3920
Epoch 69  : loss: 1.7050, best 0.3920, train_acc: 0.5727, val_acc: 0.3117
Epoch 70  : loss: 1.0308, best 0.3920, train_acc: 0.5570, val_acc: 0.3738
Epoch 71  : loss: 0.8523, best 0.4043, train_acc: 0.5840, val_acc: 0.4043
Epoch 72  : loss: 0.4049, best 0.4043, train_acc: 0.5716, val_acc: 0.3516
Epoch 73  : loss: 0.1634, best 0.4043, train_acc: 0.5732, val_acc: 0.3511
Epoch 74  : loss: 0.0160, best 0.4043, train_acc: 0.5679, val_acc: 0.3249
Epoch 75  : loss: 0.0607, best 0.4043, train_acc: 0.5758, val_acc: 0.4004
Epoch 76  : loss: 0.1271, best 0.4043, train_acc: 0.5720, val_acc: 0.3893
Epoch 77  : loss: 0.0264, best 0.4048, train_acc: 0.5660, val_acc: 0.4048
Epoch 78  : loss: 0.0791, best 0.4048, train_acc: 0.5899, val_acc: 0.4002
Epoch 79  : loss: 1.4255, best 0.4048, train_acc: 0.5831, val_acc: 0.3456
Epoch 80  : loss: 1.6630, best 0.4048, train_acc: 0.5843, val_acc: 0.3716
Epoch 81  : loss: 0.2807, best 0.4048, train_acc: 0.5856, val_acc: 0.4014
Epoch 82  : loss: 0.5729, best 0.4048, train_acc: 0.6007, val_acc: 0.4031
Epoch 83  : loss: 0.6907, best 0.4048, train_acc: 0.5935, val_acc: 0.3813
Epoch 84  : loss: 1.9756, best 0.4048, train_acc: 0.5823, val_acc: 0.3030
Epoch 85  : loss: 0.7252, best 0.4064, train_acc: 0.5691, val_acc: 0.4064
Epoch 86  : loss: 1.6401, best 0.4064, train_acc: 0.6068, val_acc: 0.3313
Epoch 87  : loss: 0.6079, best 0.4064, train_acc: 0.6066, val_acc: 0.3962
Epoch 88  : loss: 0.0529, best 0.4064, train_acc: 0.6034, val_acc: 0.3919
Epoch 89  : loss: 0.7657, best 0.4064, train_acc: 0.5919, val_acc: 0.3330
Epoch 90  : loss: 0.9900, best 0.4064, train_acc: 0.5978, val_acc: 0.3898
Epoch 91  : loss: 0.5410, best 0.4123, train_acc: 0.6048, val_acc: 0.4123
Epoch 92  : loss: 1.2768, best 0.4123, train_acc: 0.6103, val_acc: 0.3662
Epoch 93  : loss: 0.5768, best 0.4123, train_acc: 0.5995, val_acc: 0.4090
Epoch 94  : loss: 0.2980, best 0.4123, train_acc: 0.6137, val_acc: 0.3797
Epoch 95  : loss: 0.0528, best 0.4123, train_acc: 0.6193, val_acc: 0.3979
Epoch 96  : loss: 0.9941, best 0.4123, train_acc: 0.6036, val_acc: 0.3863
Epoch 97  : loss: 0.0001, best 0.4123, train_acc: 0.6053, val_acc: 0.3901
Epoch 98  : loss: 0.5669, best 0.4123, train_acc: 0.6163, val_acc: 0.3529
Epoch 99  : loss: 0.4771, best 0.4123, train_acc: 0.6079, val_acc: 0.3895
Epoch 100 : loss: 0.4236, best 0.4123, train_acc: 0.6084, val_acc: 0.3653
Epoch 101 : loss: 0.4417, best 0.4123, train_acc: 0.6049, val_acc: 0.3397
Epoch 102 : loss: 0.4646, best 0.4123, train_acc: 0.6355, val_acc: 0.4095
Epoch 103 : loss: 0.0705, best 0.4123, train_acc: 0.6287, val_acc: 0.3914
Epoch 104 : loss: 0.1024, best 0.4123, train_acc: 0.6116, val_acc: 0.3666
Epoch 105 : loss: 0.0931, best 0.4123, train_acc: 0.6318, val_acc: 0.3930
Epoch 106 : loss: 1.1613, best 0.4123, train_acc: 0.6212, val_acc: 0.3975
Epoch 107 : loss: 0.0043, best 0.4164, train_acc: 0.6313, val_acc: 0.4164
Epoch 108 : loss: 0.1047, best 0.4164, train_acc: 0.6335, val_acc: 0.3766
Epoch 109 : loss: 0.7172, best 0.4164, train_acc: 0.6335, val_acc: 0.4139
Epoch 110 : loss: 0.3152, best 0.4164, train_acc: 0.6369, val_acc: 0.3472
Epoch 111 : loss: 0.0304, best 0.4164, train_acc: 0.6445, val_acc: 0.3943
Epoch 112 : loss: 0.5265, best 0.4164, train_acc: 0.6300, val_acc: 0.4049
Epoch 113 : loss: 0.5662, best 0.4164, train_acc: 0.6496, val_acc: 0.3959
Epoch 114 : loss: 0.0087, best 0.4164, train_acc: 0.6463, val_acc: 0.3812
Epoch 115 : loss: 0.0854, best 0.4164, train_acc: 0.6514, val_acc: 0.3852
Epoch 116 : loss: 0.4021, best 0.4164, train_acc: 0.6436, val_acc: 0.3624
Epoch 117 : loss: 0.0601, best 0.4164, train_acc: 0.6508, val_acc: 0.4023
Epoch 118 : loss: 0.4222, best 0.4164, train_acc: 0.6551, val_acc: 0.3961
Epoch 119 : loss: 0.5575, best 0.4164, train_acc: 0.6491, val_acc: 0.3981
Epoch 120 : loss: 1.1979, best 0.4164, train_acc: 0.6528, val_acc: 0.3719
Epoch 121 : loss: 0.5515, best 0.4164, train_acc: 0.6493, val_acc: 0.4016
Epoch 122 : loss: 1.2510, best 0.4164, train_acc: 0.6549, val_acc: 0.3964
Epoch 123 : loss: 0.5122, best 0.4164, train_acc: 0.6534, val_acc: 0.4112
Epoch 124 : loss: 0.5614, best 0.4164, train_acc: 0.6461, val_acc: 0.3352
Epoch 125 : loss: 0.0063, best 0.4164, train_acc: 0.6340, val_acc: 0.3883
Epoch 126 : loss: 0.1310, best 0.4164, train_acc: 0.6541, val_acc: 0.3887
Epoch 127 : loss: 0.4616, best 0.4164, train_acc: 0.6587, val_acc: 0.3259
Epoch 128 : loss: 0.0015, best 0.4164, train_acc: 0.6429, val_acc: 0.3954
Epoch 129 : loss: 0.2976, best 0.4164, train_acc: 0.6500, val_acc: 0.3878
Epoch 130 : loss: 0.1426, best 0.4164, train_acc: 0.6637, val_acc: 0.4162
Epoch 131 : loss: 0.7146, best 0.4164, train_acc: 0.6601, val_acc: 0.3885
Epoch 132 : loss: 0.5187, best 0.4169, train_acc: 0.6569, val_acc: 0.4169
Epoch 133 : loss: 0.0446, best 0.4169, train_acc: 0.6705, val_acc: 0.3930
Epoch 134 : loss: 0.0394, best 0.4201, train_acc: 0.6579, val_acc: 0.4201
Epoch 135 : loss: 0.0537, best 0.4201, train_acc: 0.6609, val_acc: 0.3926
Epoch 136 : loss: 0.4418, best 0.4201, train_acc: 0.6590, val_acc: 0.3833
Epoch 137 : loss: 0.5780, best 0.4201, train_acc: 0.6684, val_acc: 0.4107
Epoch 138 : loss: 0.0480, best 0.4201, train_acc: 0.6813, val_acc: 0.3585
Epoch 139 : loss: 0.7144, best 0.4213, train_acc: 0.6491, val_acc: 0.4213
Epoch 140 : loss: 0.0384, best 0.4213, train_acc: 0.6665, val_acc: 0.4164
Epoch 141 : loss: 0.1368, best 0.4213, train_acc: 0.6689, val_acc: 0.3572
Epoch 142 : loss: 0.4090, best 0.4213, train_acc: 0.6734, val_acc: 0.4081
Epoch 143 : loss: 0.5825, best 0.4213, train_acc: 0.6788, val_acc: 0.4102
Epoch 144 : loss: 0.0569, best 0.4213, train_acc: 0.6846, val_acc: 0.3739
Epoch 145 : loss: 0.6182, best 0.4213, train_acc: 0.6813, val_acc: 0.3333
Epoch 146 : loss: 0.1059, best 0.4213, train_acc: 0.6840, val_acc: 0.3738
Epoch 147 : loss: 0.4048, best 0.4213, train_acc: 0.6901, val_acc: 0.3537
Epoch 148 : loss: 0.4721, best 0.4213, train_acc: 0.6828, val_acc: 0.4164
Epoch 149 : loss: 0.2625, best 0.4213, train_acc: 0.6820, val_acc: 0.3497
Epoch 150 : loss: 0.0164, best 0.4213, train_acc: 0.6766, val_acc: 0.3991
Epoch 151 : loss: 0.0259, best 0.4213, train_acc: 0.6927, val_acc: 0.3985
Epoch 152 : loss: 0.4720, best 0.4225, train_acc: 0.6845, val_acc: 0.4225
Epoch 153 : loss: 0.8847, best 0.4225, train_acc: 0.6897, val_acc: 0.4046
Epoch 154 : loss: 0.1268, best 0.4225, train_acc: 0.6925, val_acc: 0.4183
Epoch 155 : loss: 0.5459, best 0.4225, train_acc: 0.6740, val_acc: 0.3761
Epoch 156 : loss: 0.1895, best 0.4225, train_acc: 0.6820, val_acc: 0.3722
Epoch 157 : loss: 0.4351, best 0.4225, train_acc: 0.6948, val_acc: 0.4173
Epoch 158 : loss: 0.5157, best 0.4225, train_acc: 0.6938, val_acc: 0.4043
Epoch 159 : loss: 0.3351, best 0.4225, train_acc: 0.6868, val_acc: 0.4158
Epoch 160 : loss: 0.0557, best 0.4225, train_acc: 0.7101, val_acc: 0.4025
Epoch 161 : loss: 0.4154, best 0.4225, train_acc: 0.7028, val_acc: 0.4098
Epoch 162 : loss: 0.2309, best 0.4225, train_acc: 0.6752, val_acc: 0.4123
Epoch 163 : loss: 0.2256, best 0.4225, train_acc: 0.6813, val_acc: 0.3798
Epoch 164 : loss: 0.0816, best 0.4225, train_acc: 0.6805, val_acc: 0.3573
Epoch 165 : loss: 0.4106, best 0.4225, train_acc: 0.6948, val_acc: 0.4120
Epoch 166 : loss: 0.6531, best 0.4225, train_acc: 0.6958, val_acc: 0.4050
Epoch 167 : loss: 0.0614, best 0.4225, train_acc: 0.7020, val_acc: 0.3517
Epoch 168 : loss: 0.0927, best 0.4225, train_acc: 0.7037, val_acc: 0.4205
Epoch 169 : loss: 0.1248, best 0.4225, train_acc: 0.7026, val_acc: 0.4196
Epoch 170 : loss: 0.2403, best 0.4225, train_acc: 0.7029, val_acc: 0.3507
Epoch 171 : loss: 0.0696, best 0.4225, train_acc: 0.7088, val_acc: 0.4136
Epoch 172 : loss: 0.6481, best 0.4225, train_acc: 0.7080, val_acc: 0.4152
Epoch 173 : loss: 0.0132, best 0.4225, train_acc: 0.7091, val_acc: 0.3161
Epoch 174 : loss: 0.3934, best 0.4225, train_acc: 0.7044, val_acc: 0.4051
Epoch 175 : loss: 0.0053, best 0.4225, train_acc: 0.7018, val_acc: 0.3866
Epoch 176 : loss: 0.0796, best 0.4225, train_acc: 0.7047, val_acc: 0.4094
Epoch 177 : loss: 0.0992, best 0.4225, train_acc: 0.7088, val_acc: 0.4123
Epoch 178 : loss: 0.3052, best 0.4225, train_acc: 0.7084, val_acc: 0.3809
Epoch 179 : loss: 0.3811, best 0.4332, train_acc: 0.7269, val_acc: 0.4332
Epoch 180 : loss: 0.0867, best 0.4332, train_acc: 0.7048, val_acc: 0.4125
Epoch 181 : loss: 0.4008, best 0.4332, train_acc: 0.7114, val_acc: 0.3991
Epoch 182 : loss: 0.4240, best 0.4332, train_acc: 0.7020, val_acc: 0.4216
Epoch 183 : loss: 0.3449, best 0.4332, train_acc: 0.6914, val_acc: 0.3852
Epoch 184 : loss: 0.4685, best 0.4332, train_acc: 0.6979, val_acc: 0.3396
Epoch 185 : loss: 0.0145, best 0.4332, train_acc: 0.7180, val_acc: 0.4028
Epoch 186 : loss: 0.0633, best 0.4332, train_acc: 0.7182, val_acc: 0.4329
Epoch 187 : loss: 0.0288, best 0.4332, train_acc: 0.7392, val_acc: 0.4016
Epoch 188 : loss: 0.0291, best 0.4332, train_acc: 0.7264, val_acc: 0.4165
Epoch 189 : loss: 0.5769, best 0.4332, train_acc: 0.7071, val_acc: 0.3952
Epoch 190 : loss: 0.3310, best 0.4332, train_acc: 0.7168, val_acc: 0.4131
Epoch 191 : loss: 0.0489, best 0.4332, train_acc: 0.7165, val_acc: 0.4091
Epoch 192 : loss: 0.2949, best 0.4332, train_acc: 0.7243, val_acc: 0.4095
Epoch 193 : loss: 0.1076, best 0.4332, train_acc: 0.7399, val_acc: 0.3946
Epoch 194 : loss: 0.0614, best 0.4332, train_acc: 0.7295, val_acc: 0.3889
Epoch 195 : loss: 0.2026, best 0.4332, train_acc: 0.7251, val_acc: 0.3980
Epoch 196 : loss: 0.0198, best 0.4332, train_acc: 0.7319, val_acc: 0.4185
Epoch 197 : loss: 0.0327, best 0.4332, train_acc: 0.7334, val_acc: 0.3446
Epoch 198 : loss: 0.1965, best 0.4332, train_acc: 0.7038, val_acc: 0.3640
Epoch 199 : loss: 0.3000, best 0.4332, train_acc: 0.7439, val_acc: 0.4308
Epoch 200 : loss: 0.0844, best 0.4332, train_acc: 0.7315, val_acc: 0.4098
Epoch 201 : loss: 0.1858, best 0.4332, train_acc: 0.7353, val_acc: 0.3993
Epoch 202 : loss: 0.0400, best 0.4332, train_acc: 0.7286, val_acc: 0.4120
Epoch 203 : loss: 0.1151, best 0.4332, train_acc: 0.7176, val_acc: 0.4196
Epoch 204 : loss: 0.5767, best 0.4332, train_acc: 0.7315, val_acc: 0.4297
Epoch 205 : loss: 0.3537, best 0.4332, train_acc: 0.7422, val_acc: 0.3798
Epoch 206 : loss: 0.1079, best 0.4332, train_acc: 0.7334, val_acc: 0.3857
Epoch 207 : loss: 0.2080, best 0.4332, train_acc: 0.7341, val_acc: 0.3812
Epoch 208 : loss: 0.0413, best 0.4332, train_acc: 0.7368, val_acc: 0.3877
Epoch 209 : loss: 0.1372, best 0.4332, train_acc: 0.7305, val_acc: 0.4130
Epoch 210 : loss: 0.1498, best 0.4332, train_acc: 0.7419, val_acc: 0.3825
Epoch 211 : loss: 0.2919, best 0.4332, train_acc: 0.7391, val_acc: 0.3849
Epoch 212 : loss: 0.0403, best 0.4332, train_acc: 0.7385, val_acc: 0.3522
Epoch 213 : loss: 0.6107, best 0.4332, train_acc: 0.7305, val_acc: 0.4233
Epoch 214 : loss: 0.3070, best 0.4332, train_acc: 0.7443, val_acc: 0.4034
Epoch 215 : loss: 0.3806, best 0.4332, train_acc: 0.7404, val_acc: 0.4248
Epoch 216 : loss: 0.0475, best 0.4332, train_acc: 0.7367, val_acc: 0.4091
Epoch 217 : loss: 0.0607, best 0.4332, train_acc: 0.7295, val_acc: 0.4154
Epoch 218 : loss: 0.1681, best 0.4332, train_acc: 0.7379, val_acc: 0.4027
Epoch 219 : loss: 0.4933, best 0.4332, train_acc: 0.7474, val_acc: 0.3916
Epoch 220 : loss: 0.2006, best 0.4332, train_acc: 0.7430, val_acc: 0.3920
Epoch 221 : loss: 0.1577, best 0.4332, train_acc: 0.7392, val_acc: 0.4148
Epoch 222 : loss: 0.0008, best 0.4332, train_acc: 0.7451, val_acc: 0.4026
Epoch 223 : loss: 0.1883, best 0.4332, train_acc: 0.7550, val_acc: 0.3392
Epoch 224 : loss: 0.0439, best 0.4332, train_acc: 0.7352, val_acc: 0.3791
Epoch 225 : loss: 0.4665, best 0.4332, train_acc: 0.7529, val_acc: 0.3962
Epoch 226 : loss: 0.0911, best 0.4332, train_acc: 0.7447, val_acc: 0.3732
Epoch 227 : loss: 0.0446, best 0.4332, train_acc: 0.7471, val_acc: 0.4281
Epoch 228 : loss: 0.1629, best 0.4332, train_acc: 0.7432, val_acc: 0.4084
Epoch 229 : loss: 0.1248, best 0.4332, train_acc: 0.7488, val_acc: 0.3210
Epoch 230 : loss: 0.2709, best 0.4332, train_acc: 0.7497, val_acc: 0.3926
Epoch 231 : loss: 0.0430, best 0.4332, train_acc: 0.7541, val_acc: 0.3497
Epoch 232 : loss: 0.2929, best 0.4332, train_acc: 0.7409, val_acc: 0.3708
Epoch 233 : loss: 0.1470, best 0.4332, train_acc: 0.7461, val_acc: 0.3721
Epoch 234 : loss: 0.1573, best 0.4332, train_acc: 0.7662, val_acc: 0.3991
Epoch 235 : loss: 0.0539, best 0.4332, train_acc: 0.7531, val_acc: 0.3738
Epoch 236 : loss: 0.0000, best 0.4332, train_acc: 0.7586, val_acc: 0.4097
Epoch 237 : loss: 0.0174, best 0.4332, train_acc: 0.7652, val_acc: 0.3620
Epoch 238 : loss: 0.3390, best 0.4332, train_acc: 0.7485, val_acc: 0.4003
Epoch 239 : loss: 0.0068, best 0.4332, train_acc: 0.7462, val_acc: 0.3596
Epoch 240 : loss: 0.1226, best 0.4332, train_acc: 0.7533, val_acc: 0.3403
Epoch 241 : loss: 0.0552, best 0.4332, train_acc: 0.7555, val_acc: 0.4154
Epoch 242 : loss: 0.0431, best 0.4332, train_acc: 0.7616, val_acc: 0.4164
Epoch 243 : loss: 0.3017, best 0.4332, train_acc: 0.7570, val_acc: 0.3323
Epoch 244 : loss: 0.4150, best 0.4332, train_acc: 0.7528, val_acc: 0.3877
Epoch 245 : loss: 0.0455, best 0.4332, train_acc: 0.7578, val_acc: 0.3841
Epoch 246 : loss: 0.0521, best 0.4332, train_acc: 0.7642, val_acc: 0.4226
Epoch 247 : loss: 0.1183, best 0.4332, train_acc: 0.7602, val_acc: 0.4177
Epoch 248 : loss: 0.2669, best 0.4332, train_acc: 0.7596, val_acc: 0.4059
Epoch 249 : loss: 0.2348, best 0.4332, train_acc: 0.7582, val_acc: 0.4108
Epoch 250 : loss: 0.1245, best 0.4332, train_acc: 0.7669, val_acc: 0.4073
Epoch 251 : loss: 0.2919, best 0.4332, train_acc: 0.7739, val_acc: 0.3901
Epoch 252 : loss: 0.0384, best 0.4332, train_acc: 0.7638, val_acc: 0.3534
Epoch 253 : loss: 0.3496, best 0.4332, train_acc: 0.7573, val_acc: 0.4063
Epoch 254 : loss: 0.0322, best 0.4332, train_acc: 0.7760, val_acc: 0.3706
Epoch 255 : loss: 0.0636, best 0.4332, train_acc: 0.7584, val_acc: 0.3507
Epoch 256 : loss: 0.0953, best 0.4332, train_acc: 0.7699, val_acc: 0.3719
Epoch 257 : loss: 0.2322, best 0.4332, train_acc: 0.7710, val_acc: 0.3670
Epoch 258 : loss: 0.0319, best 0.4332, train_acc: 0.7794, val_acc: 0.4057
Epoch 259 : loss: 0.2946, best 0.4332, train_acc: 0.7659, val_acc: 0.4033
Epoch 260 : loss: 0.0235, best 0.4332, train_acc: 0.7725, val_acc: 0.3805
Epoch 261 : loss: 0.2149, best 0.4332, train_acc: 0.7598, val_acc: 0.3779
Epoch 262 : loss: 0.1143, best 0.4332, train_acc: 0.7689, val_acc: 0.3831
Epoch 263 : loss: 0.5750, best 0.4332, train_acc: 0.7613, val_acc: 0.3508
Epoch 264 : loss: 0.1561, best 0.4332, train_acc: 0.7549, val_acc: 0.3975
Epoch 265 : loss: 0.3800, best 0.4332, train_acc: 0.7796, val_acc: 0.3839
Epoch 266 : loss: 0.3955, best 0.4332, train_acc: 0.7811, val_acc: 0.3540
Epoch 267 : loss: 0.2212, best 0.4332, train_acc: 0.7711, val_acc: 0.4026
Epoch 268 : loss: 0.2441, best 0.4332, train_acc: 0.7736, val_acc: 0.3954
Epoch 269 : loss: 0.1656, best 0.4332, train_acc: 0.7767, val_acc: 0.3974
Epoch 270 : loss: 0.1123, best 0.4332, train_acc: 0.7728, val_acc: 0.3891
Epoch 271 : loss: 0.0665, best 0.4332, train_acc: 0.7699, val_acc: 0.3916
Epoch 272 : loss: 0.2139, best 0.4332, train_acc: 0.7629, val_acc: 0.4063
Epoch 273 : loss: 0.1060, best 0.4332, train_acc: 0.7785, val_acc: 0.3666
Epoch 274 : loss: 0.2385, best 0.4332, train_acc: 0.7757, val_acc: 0.4042
Epoch 275 : loss: 0.2613, best 0.4332, train_acc: 0.7857, val_acc: 0.4116
Epoch 276 : loss: 0.1355, best 0.4332, train_acc: 0.7723, val_acc: 0.3878
Epoch 277 : loss: 0.0000, best 0.4332, train_acc: 0.7622, val_acc: 0.3982
Epoch 278 : loss: 0.0653, best 0.4332, train_acc: 0.7858, val_acc: 0.3966
Epoch 279 : loss: 0.0422, best 0.4332, train_acc: 0.7857, val_acc: 0.3452
Epoch 280 : loss: 0.0685, best 0.4332, train_acc: 0.7864, val_acc: 0.3405
Epoch 281 : loss: 0.3562, best 0.4332, train_acc: 0.7788, val_acc: 0.4043
Epoch 282 : loss: 0.0011, best 0.4332, train_acc: 0.7820, val_acc: 0.3553
Epoch 283 : loss: 0.2421, best 0.4332, train_acc: 0.7756, val_acc: 0.4143
Epoch 284 : loss: 0.1622, best 0.4332, train_acc: 0.7859, val_acc: 0.4170
Epoch 285 : loss: 0.0754, best 0.4332, train_acc: 0.7864, val_acc: 0.3981
Epoch 286 : loss: 0.3020, best 0.4332, train_acc: 0.7817, val_acc: 0.3881
Epoch 287 : loss: 0.0585, best 0.4332, train_acc: 0.7764, val_acc: 0.3975
Epoch 288 : loss: 0.1385, best 0.4332, train_acc: 0.7937, val_acc: 0.3965
Epoch 289 : loss: 0.0711, best 0.4332, train_acc: 0.7814, val_acc: 0.3845
Epoch 290 : loss: 0.3755, best 0.4332, train_acc: 0.7776, val_acc: 0.3647
Epoch 291 : loss: 0.2351, best 0.4332, train_acc: 0.7857, val_acc: 0.3901
Epoch 292 : loss: 0.2480, best 0.4332, train_acc: 0.7894, val_acc: 0.3544
Epoch 293 : loss: 0.2501, best 0.4332, train_acc: 0.7933, val_acc: 0.4022
Epoch 294 : loss: 0.2133, best 0.4332, train_acc: 0.7863, val_acc: 0.4032
Epoch 295 : loss: 0.0392, best 0.4332, train_acc: 0.8045, val_acc: 0.3628
Epoch 296 : loss: 0.0632, best 0.4332, train_acc: 0.8034, val_acc: 0.3235
