drop = 0.55
model = GraphSAGE(772, 196, 64, drop, num_classes) #
# model.load_state_dict(torch.load('weights/graphSAGE_best40.pth',
#                                  map_location=torch.device('cpu')))
best_model, best_acc = train_n_valid(train_data, val_data, model, 1500, lr=0.001, path_save='weights/graphSAGE_best40.pth')
Epoch 1   : loss: 3.6183, best 0.0659, train_acc: 0.0582, val_acc: 0.0659
Epoch 69  : loss: 1.1794, best 0.3786, train_acc: 0.4473, val_acc: 0.3505
Epoch 70  : loss: 1.2003, best 0.3786, train_acc: 0.4521, val_acc: 0.3283
Epoch 71  : loss: 0.3161, best 0.3786, train_acc: 0.4332, val_acc: 0.2966
Epoch 72  : loss: 0.4781, best 0.3786, train_acc: 0.4461, val_acc: 0.3158
Epoch 73  : loss: 0.9450, best 0.3786, train_acc: 0.4478, val_acc: 0.3594
Epoch 74  : loss: 0.0507, best 0.3786, train_acc: 0.4645, val_acc: 0.3731
Epoch 75  : loss: 0.6325, best 0.3786, train_acc: 0.4615, val_acc: 0.3550
Epoch 76  : loss: 1.0615, best 0.3786, train_acc: 0.4647, val_acc: 0.3528
Epoch 77  : loss: 1.0442, best 0.3786, train_acc: 0.4549, val_acc: 0.3666
Epoch 78  : loss: 1.4267, best 0.3786, train_acc: 0.4582, val_acc: 0.3536
Epoch 79  : loss: 1.2263, best 0.3786, train_acc: 0.4527, val_acc: 0.3670
Epoch 80  : loss: 0.2823, best 0.3786, train_acc: 0.4774, val_acc: 0.3094
Epoch 81  : loss: 0.8297, best 0.3786, train_acc: 0.4707, val_acc: 0.3216
Epoch 82  : loss: 1.1231, best 0.3786, train_acc: 0.4810, val_acc: 0.3776
Epoch 83  : loss: 2.5042, best 0.3786, train_acc: 0.4668, val_acc: 0.2656
Epoch 84  : loss: 0.2260, best 0.3786, train_acc: 0.4841, val_acc: 0.3593
Epoch 85  : loss: 1.0670, best 0.3786, train_acc: 0.4880, val_acc: 0.3556
Epoch 86  : loss: 2.2416, best 0.3786, train_acc: 0.4794, val_acc: 0.3387
Epoch 87  : loss: 1.0240, best 0.3786, train_acc: 0.4725, val_acc: 0.3512
Epoch 88  : loss: 0.2654, best 0.3786, train_acc: 0.4841, val_acc: 0.3508
Epoch 89  : loss: 0.2657, best 0.3786, train_acc: 0.4689, val_acc: 0.3635
Epoch 90  : loss: 0.9310, best 0.3786, train_acc: 0.4803, val_acc: 0.3530
Epoch 91  : loss: 0.6650, best 0.3786, train_acc: 0.4800, val_acc: 0.3360
Epoch 92  : loss: 0.7552, best 0.3786, train_acc: 0.4886, val_acc: 0.3551
Epoch 93  : loss: 0.5109, best 0.3786, train_acc: 0.4837, val_acc: 0.3363
Epoch 94  : loss: 1.1195, best 0.3786, train_acc: 0.4884, val_acc: 0.3393
Epoch 95  : loss: 1.0327, best 0.3786, train_acc: 0.4891, val_acc: 0.3483
Epoch 96  : loss: 1.0805, best 0.3786, train_acc: 0.5042, val_acc: 0.3610
Epoch 97  : loss: 0.7021, best 0.3786, train_acc: 0.5013, val_acc: 0.3442
Epoch 98  : loss: 0.8480, best 0.3786, train_acc: 0.4821, val_acc: 0.3644
Epoch 99  : loss: 0.9532, best 0.3786, train_acc: 0.4879, val_acc: 0.3503
Epoch 100 : loss: 1.2143, best 0.3786, train_acc: 0.4749, val_acc: 0.3431
Epoch 101 : loss: 0.0251, best 0.3786, train_acc: 0.4836, val_acc: 0.3710
Epoch 102 : loss: 0.2252, best 0.3786, train_acc: 0.5019, val_acc: 0.3560
Epoch 103 : loss: 0.5147, best 0.3786, train_acc: 0.4927, val_acc: 0.3673
Epoch 104 : loss: 0.9745, best 0.3799, train_acc: 0.4958, val_acc: 0.3799
Epoch 105 : loss: 0.2530, best 0.3799, train_acc: 0.5022, val_acc: 0.3648
Epoch 106 : loss: 1.1320, best 0.3799, train_acc: 0.4980, val_acc: 0.3407
Epoch 107 : loss: 0.2858, best 0.3799, train_acc: 0.4913, val_acc: 0.3635
Epoch 108 : loss: 1.1726, best 0.3799, train_acc: 0.5081, val_acc: 0.3662
Epoch 109 : loss: 0.6939, best 0.3799, train_acc: 0.5047, val_acc: 0.3743
Epoch 110 : loss: 0.0731, best 0.3799, train_acc: 0.4931, val_acc: 0.3617
Epoch 111 : loss: 1.0044, best 0.3799, train_acc: 0.5013, val_acc: 0.3788
Epoch 112 : loss: 0.8955, best 0.3811, train_acc: 0.5073, val_acc: 0.3811
Epoch 113 : loss: 0.0521, best 0.3811, train_acc: 0.5067, val_acc: 0.3680
Epoch 114 : loss: 0.5519, best 0.3837, train_acc: 0.4972, val_acc: 0.3837
Epoch 115 : loss: 1.3067, best 0.3837, train_acc: 0.4998, val_acc: 0.3403
Epoch 116 : loss: 0.8981, best 0.3887, train_acc: 0.5079, val_acc: 0.3887
Epoch 117 : loss: 1.9481, best 0.3887, train_acc: 0.5077, val_acc: 0.3040
Epoch 118 : loss: 0.6515, best 0.3887, train_acc: 0.5077, val_acc: 0.3417
Epoch 119 : loss: 1.1228, best 0.3887, train_acc: 0.4988, val_acc: 0.3808
Epoch 120 : loss: 0.9741, best 0.3887, train_acc: 0.5066, val_acc: 0.3384
Epoch 121 : loss: 0.0046, best 0.3938, train_acc: 0.5169, val_acc: 0.3938
Epoch 122 : loss: 0.7010, best 0.3938, train_acc: 0.5311, val_acc: 0.3656
Epoch 123 : loss: 0.6654, best 0.3938, train_acc: 0.5210, val_acc: 0.3620
Epoch 124 : loss: 1.5746, best 0.3938, train_acc: 0.5161, val_acc: 0.3756
Epoch 125 : loss: 0.0095, best 0.3938, train_acc: 0.5083, val_acc: 0.3177
Epoch 126 : loss: 0.1689, best 0.3938, train_acc: 0.5087, val_acc: 0.3784
Epoch 127 : loss: 0.6580, best 0.3938, train_acc: 0.5006, val_acc: 0.3792
Epoch 128 : loss: 0.6129, best 0.3938, train_acc: 0.5231, val_acc: 0.3494
Epoch 129 : loss: 0.2305, best 0.3938, train_acc: 0.5141, val_acc: 0.3514
Epoch 130 : loss: 0.2336, best 0.3938, train_acc: 0.5247, val_acc: 0.3655
Epoch 131 : loss: 0.2982, best 0.3938, train_acc: 0.5279, val_acc: 0.3476
Epoch 132 : loss: 1.0542, best 0.3938, train_acc: 0.5234, val_acc: 0.3364
Epoch 133 : loss: 0.7658, best 0.3938, train_acc: 0.5161, val_acc: 0.3498
Epoch 134 : loss: 0.8722, best 0.3938, train_acc: 0.5184, val_acc: 0.3904
Epoch 135 : loss: 1.8079, best 0.3938, train_acc: 0.5241, val_acc: 0.3311
Epoch 136 : loss: 0.0684, best 0.3938, train_acc: 0.5222, val_acc: 0.3768
Epoch 137 : loss: 0.9740, best 0.3938, train_acc: 0.5372, val_acc: 0.3776
Epoch 138 : loss: 1.1301, best 0.3938, train_acc: 0.5281, val_acc: 0.3906
Epoch 139 : loss: 0.8610, best 0.3938, train_acc: 0.5289, val_acc: 0.3448
Epoch 140 : loss: 1.3986, best 0.3938, train_acc: 0.5412, val_acc: 0.3705
Epoch 141 : loss: 0.8817, best 0.3938, train_acc: 0.5233, val_acc: 0.3752
Epoch 142 : loss: 0.3718, best 0.3938, train_acc: 0.5376, val_acc: 0.3748
Epoch 143 : loss: 0.4229, best 0.3938, train_acc: 0.5317, val_acc: 0.3788
Epoch 144 : loss: 0.2513, best 0.3938, train_acc: 0.5353, val_acc: 0.3693
Epoch 145 : loss: 0.3772, best 0.3938, train_acc: 0.5312, val_acc: 0.3269
Epoch 146 : loss: 0.9523, best 0.3938, train_acc: 0.5435, val_acc: 0.3705
Epoch 147 : loss: 0.9305, best 0.3938, train_acc: 0.5447, val_acc: 0.3682
Epoch 148 : loss: 0.7994, best 0.3938, train_acc: 0.5241, val_acc: 0.3757
Epoch 149 : loss: 0.6227, best 0.3938, train_acc: 0.5282, val_acc: 0.3571
Epoch 150 : loss: 1.0626, best 0.3938, train_acc: 0.5375, val_acc: 0.3683
Epoch 151 : loss: 0.5399, best 0.3938, train_acc: 0.5444, val_acc: 0.3734
Epoch 152 : loss: 0.2012, best 0.3938, train_acc: 0.5302, val_acc: 0.3928
Epoch 153 : loss: 0.6879, best 0.3938, train_acc: 0.5343, val_acc: 0.3627
Epoch 154 : loss: 0.7339, best 0.3938, train_acc: 0.5238, val_acc: 0.3783
Epoch 155 : loss: 0.8269, best 0.3938, train_acc: 0.5442, val_acc: 0.3549
Epoch 156 : loss: 0.4544, best 0.3938, train_acc: 0.5385, val_acc: 0.3438
Epoch 157 : loss: 0.0797, best 0.3938, train_acc: 0.5431, val_acc: 0.3782
Epoch 158 : loss: 0.1519, best 0.3938, train_acc: 0.5536, val_acc: 0.3688
Epoch 159 : loss: 0.6808, best 0.3938, train_acc: 0.5358, val_acc: 0.3752
Epoch 160 : loss: 0.7354, best 0.3938, train_acc: 0.5353, val_acc: 0.3583
Epoch 161 : loss: 0.7762, best 0.3938, train_acc: 0.5383, val_acc: 0.3690
Epoch 162 : loss: 0.9872, best 0.3938, train_acc: 0.5519, val_acc: 0.3891
Epoch 163 : loss: 0.8957, best 0.3938, train_acc: 0.5235, val_acc: 0.3551
Epoch 164 : loss: 0.6143, best 0.3938, train_acc: 0.5354, val_acc: 0.3568
Epoch 165 : loss: 0.2042, best 0.3938, train_acc: 0.5306, val_acc: 0.3754
Epoch 166 : loss: 0.5141, best 0.3938, train_acc: 0.5410, val_acc: 0.3482
Epoch 167 : loss: 0.3720, best 0.3958, train_acc: 0.5488, val_acc: 0.3958
Epoch 168 : loss: 0.8709, best 0.3958, train_acc: 0.5367, val_acc: 0.3796
Epoch 169 : loss: 1.8011, best 0.3958, train_acc: 0.5427, val_acc: 0.3661
Epoch 170 : loss: 0.2009, best 0.3958, train_acc: 0.5398, val_acc: 0.3801
Epoch 171 : loss: 0.8296, best 0.3958, train_acc: 0.5523, val_acc: 0.3915
Epoch 172 : loss: 0.2502, best 0.3958, train_acc: 0.5430, val_acc: 0.3155
Epoch 173 : loss: 0.6095, best 0.3958, train_acc: 0.5387, val_acc: 0.3683
Epoch 174 : loss: 1.6682, best 0.3958, train_acc: 0.5444, val_acc: 0.3647
Epoch 175 : loss: 1.1007, best 0.3958, train_acc: 0.5445, val_acc: 0.3941
Epoch 176 : loss: 0.4504, best 0.3958, train_acc: 0.5597, val_acc: 0.3499
Epoch 177 : loss: 0.1811, best 0.3958, train_acc: 0.5440, val_acc: 0.3670
Epoch 178 : loss: 0.0861, best 0.3958, train_acc: 0.5497, val_acc: 0.3771
Epoch 179 : loss: 0.8029, best 0.3958, train_acc: 0.5472, val_acc: 0.3900
Epoch 180 : loss: 0.2606, best 0.3958, train_acc: 0.5588, val_acc: 0.3843
Epoch 181 : loss: 0.7301, best 0.3958, train_acc: 0.5439, val_acc: 0.3786
Epoch 182 : loss: 0.4580, best 0.3958, train_acc: 0.5485, val_acc: 0.3767
Epoch 183 : loss: 0.9154, best 0.3958, train_acc: 0.5425, val_acc: 0.3923
Epoch 184 : loss: 1.1400, best 0.3958, train_acc: 0.5469, val_acc: 0.3885
Epoch 185 : loss: 0.6507, best 0.3958, train_acc: 0.5526, val_acc: 0.3681
Epoch 186 : loss: 0.1199, best 0.3958, train_acc: 0.5504, val_acc: 0.3813
Epoch 187 : loss: 0.4154, best 0.3958, train_acc: 0.5592, val_acc: 0.3789
Epoch 188 : loss: 0.8375, best 0.3958, train_acc: 0.5486, val_acc: 0.2970
Epoch 189 : loss: 0.1596, best 0.3958, train_acc: 0.5695, val_acc: 0.3869
Epoch 190 : loss: 0.8816, best 0.3958, train_acc: 0.5487, val_acc: 0.3404
Epoch 191 : loss: 0.6123, best 0.3958, train_acc: 0.5535, val_acc: 0.3867
Epoch 192 : loss: 0.6543, best 0.3958, train_acc: 0.5646, val_acc: 0.3820
Epoch 193 : loss: 0.2676, best 0.3958, train_acc: 0.5666, val_acc: 0.3574
Epoch 194 : loss: 0.2096, best 0.3958, train_acc: 0.5596, val_acc: 0.3816
Epoch 195 : loss: 0.6730, best 0.3959, train_acc: 0.5585, val_acc: 0.3959
Epoch 196 : loss: 0.2278, best 0.3959, train_acc: 0.5511, val_acc: 0.3733
Epoch 197 : loss: 0.6423, best 0.3959, train_acc: 0.5657, val_acc: 0.3874
Epoch 198 : loss: 0.7094, best 0.3959, train_acc: 0.5504, val_acc: 0.3901
Epoch 199 : loss: 0.5995, best 0.3959, train_acc: 0.5748, val_acc: 0.3766
Epoch 200 : loss: 0.3329, best 0.3959, train_acc: 0.5559, val_acc: 0.3190
Epoch 201 : loss: 0.3821, best 0.3996, train_acc: 0.5566, val_acc: 0.3996
Epoch 202 : loss: 0.3898, best 0.3996, train_acc: 0.5610, val_acc: 0.3720
Epoch 203 : loss: 0.8033, best 0.3996, train_acc: 0.5611, val_acc: 0.3662
Epoch 204 : loss: 0.5815, best 0.3996, train_acc: 0.5563, val_acc: 0.3974
Epoch 205 : loss: 0.0763, best 0.3996, train_acc: 0.5612, val_acc: 0.3721
Epoch 206 : loss: 0.1889, best 0.3996, train_acc: 0.5549, val_acc: 0.3845
Epoch 207 : loss: 0.3052, best 0.3996, train_acc: 0.5521, val_acc: 0.3751
Epoch 208 : loss: 0.0551, best 0.3996, train_acc: 0.5556, val_acc: 0.3905
Epoch 209 : loss: 0.6216, best 0.3996, train_acc: 0.5651, val_acc: 0.3841
Epoch 210 : loss: 0.0145, best 0.3996, train_acc: 0.5592, val_acc: 0.3672
Epoch 211 : loss: 0.5333, best 0.3996, train_acc: 0.5601, val_acc: 0.3833
Epoch 212 : loss: 0.2694, best 0.4001, train_acc: 0.5617, val_acc: 0.4001
Epoch 213 : loss: 0.7752, best 0.4001, train_acc: 0.5597, val_acc: 0.3819
Epoch 214 : loss: 0.5297, best 0.4044, train_acc: 0.5669, val_acc: 0.4044
Epoch 215 : loss: 0.5237, best 0.4044, train_acc: 0.5643, val_acc: 0.3491
Epoch 216 : loss: 0.3798, best 0.4044, train_acc: 0.5744, val_acc: 0.3864
Epoch 217 : loss: 0.0259, best 0.4044, train_acc: 0.5693, val_acc: 0.3226
Epoch 218 : loss: 0.8416, best 0.4044, train_acc: 0.5760, val_acc: 0.3479
Epoch 219 : loss: 0.8177, best 0.4044, train_acc: 0.5640, val_acc: 0.3858
Epoch 220 : loss: 0.7662, best 0.4044, train_acc: 0.5666, val_acc: 0.3756
Epoch 221 : loss: 0.7938, best 0.4044, train_acc: 0.5643, val_acc: 0.3774
Epoch 222 : loss: 0.4950, best 0.4044, train_acc: 0.5754, val_acc: 0.3751
Epoch 223 : loss: 0.0421, best 0.4044, train_acc: 0.5723, val_acc: 0.3889
Epoch 224 : loss: 0.9555, best 0.4044, train_acc: 0.5672, val_acc: 0.3931
Epoch 225 : loss: 1.4428, best 0.4044, train_acc: 0.5766, val_acc: 0.3865
Epoch 226 : loss: 0.1460, best 0.4044, train_acc: 0.5640, val_acc: 0.3875
Epoch 227 : loss: 0.6862, best 0.4044, train_acc: 0.5748, val_acc: 0.3781
Epoch 228 : loss: 1.1406, best 0.4044, train_acc: 0.5670, val_acc: 0.3869
Epoch 229 : loss: 0.6813, best 0.4044, train_acc: 0.5596, val_acc: 0.3872
Epoch 230 : loss: 1.4017, best 0.4044, train_acc: 0.5732, val_acc: 0.3813
Epoch 231 : loss: 0.8469, best 0.4044, train_acc: 0.5701, val_acc: 0.3186
Epoch 232 : loss: 0.5911, best 0.4044, train_acc: 0.5810, val_acc: 0.3805
Epoch 233 : loss: 0.7366, best 0.4044, train_acc: 0.5676, val_acc: 0.3545
Epoch 234 : loss: 0.1293, best 0.4044, train_acc: 0.5812, val_acc: 0.3727
Epoch 235 : loss: 0.0262, best 0.4044, train_acc: 0.5697, val_acc: 0.3639
Epoch 236 : loss: 0.4266, best 0.4044, train_acc: 0.5834, val_acc: 0.3473
Epoch 237 : loss: 0.2373, best 0.4044, train_acc: 0.5807, val_acc: 0.3823
Epoch 238 : loss: 0.7507, best 0.4044, train_acc: 0.5713, val_acc: 0.3817
Epoch 239 : loss: 0.2130, best 0.4044, train_acc: 0.5697, val_acc: 0.3739
Epoch 240 : loss: 1.2062, best 0.4044, train_acc: 0.5814, val_acc: 0.3690
Epoch 241 : loss: 1.2382, best 0.4044, train_acc: 0.5671, val_acc: 0.3027
Epoch 242 : loss: 0.4000, best 0.4044, train_acc: 0.5769, val_acc: 0.3981
Epoch 243 : loss: 0.5215, best 0.4044, train_acc: 0.5716, val_acc: 0.3899
Epoch 244 : loss: 0.1463, best 0.4044, train_acc: 0.5727, val_acc: 0.3859
Epoch 245 : loss: 0.1675, best 0.4044, train_acc: 0.5739, val_acc: 0.3377
Epoch 246 : loss: 0.6920, best 0.4044, train_acc: 0.5831, val_acc: 0.3851
Epoch 247 : loss: 0.4247, best 0.4044, train_acc: 0.5720, val_acc: 0.3748
Epoch 248 : loss: 0.4281, best 0.4044, train_acc: 0.5768, val_acc: 0.3748
Epoch 249 : loss: 0.5441, best 0.4044, train_acc: 0.5714, val_acc: 0.3862
Epoch 250 : loss: 0.6369, best 0.4044, train_acc: 0.5876, val_acc: 0.3718
Epoch 251 : loss: 0.2849, best 0.4044, train_acc: 0.5961, val_acc: 0.3765
Epoch 252 : loss: 0.3849, best 0.4044, train_acc: 0.5666, val_acc: 0.3683
Epoch 253 : loss: 0.1528, best 0.4044, train_acc: 0.5801, val_acc: 0.3898
Epoch 254 : loss: 0.4806, best 0.4044, train_acc: 0.5901, val_acc: 0.3037
Epoch 255 : loss: 0.1068, best 0.4044, train_acc: 0.5785, val_acc: 0.3834
Epoch 256 : loss: 0.1842, best 0.4044, train_acc: 0.5787, val_acc: 0.3837
Epoch 257 : loss: 0.5110, best 0.4044, train_acc: 0.5739, val_acc: 0.3837
Epoch 258 : loss: 0.6530, best 0.4044, train_acc: 0.5771, val_acc: 0.3860
Epoch 259 : loss: 0.5486, best 0.4044, train_acc: 0.5817, val_acc: 0.4016
Epoch 260 : loss: 0.6161, best 0.4044, train_acc: 0.5736, val_acc: 0.3954
Epoch 261 : loss: 0.1683, best 0.4105, train_acc: 0.5828, val_acc: 0.4105
Epoch 262 : loss: 0.7821, best 0.4105, train_acc: 0.5759, val_acc: 0.3976
Epoch 263 : loss: 0.8085, best 0.4105, train_acc: 0.5791, val_acc: 0.3598
Epoch 264 : loss: 0.8005, best 0.4105, train_acc: 0.5781, val_acc: 0.3994
Epoch 265 : loss: 0.1251, best 0.4105, train_acc: 0.5913, val_acc: 0.3848
Epoch 266 : loss: 0.4419, best 0.4105, train_acc: 0.5859, val_acc: 0.3870
Epoch 267 : loss: 0.4756, best 0.4105, train_acc: 0.5791, val_acc: 0.3835
Epoch 268 : loss: 0.1365, best 0.4105, train_acc: 0.5833, val_acc: 0.3736
Epoch 269 : loss: 1.2522, best 0.4105, train_acc: 0.5735, val_acc: 0.3865
Epoch 270 : loss: 0.3970, best 0.4105, train_acc: 0.5872, val_acc: 0.3474
Epoch 271 : loss: 0.6492, best 0.4105, train_acc: 0.5634, val_acc: 0.4013
Epoch 272 : loss: 0.2631, best 0.4105, train_acc: 0.5775, val_acc: 0.3650
Epoch 273 : loss: 0.3072, best 0.4105, train_acc: 0.5823, val_acc: 0.3841
Epoch 274 : loss: 0.0771, best 0.4105, train_acc: 0.5915, val_acc: 0.3951
Epoch 275 : loss: 0.5125, best 0.4121, train_acc: 0.5794, val_acc: 0.4121
Epoch 276 : loss: 0.5575, best 0.4121, train_acc: 0.5933, val_acc: 0.3962
Epoch 277 : loss: 0.6154, best 0.4121, train_acc: 0.5825, val_acc: 0.3977
Epoch 278 : loss: 0.3557, best 0.4121, train_acc: 0.5933, val_acc: 0.3975
Epoch 279 : loss: 0.0296, best 0.4121, train_acc: 0.5797, val_acc: 0.3882
Epoch 280 : loss: 0.1709, best 0.4121, train_acc: 0.5821, val_acc: 0.3603
Epoch 281 : loss: 0.4514, best 0.4121, train_acc: 0.5938, val_acc: 0.3388
Epoch 282 : loss: 0.1388, best 0.4121, train_acc: 0.5981, val_acc: 0.3782
Epoch 283 : loss: 1.2722, best 0.4121, train_acc: 0.5940, val_acc: 0.3653
Epoch 284 : loss: 0.8580, best 0.4121, train_acc: 0.5989, val_acc: 0.3849
Epoch 285 : loss: 0.5677, best 0.4121, train_acc: 0.5907, val_acc: 0.3938
Epoch 286 : loss: 0.5060, best 0.4121, train_acc: 0.5923, val_acc: 0.3830
Epoch 287 : loss: 0.8270, best 0.4121, train_acc: 0.5906, val_acc: 0.3875
Epoch 288 : loss: 0.1433, best 0.4121, train_acc: 0.6069, val_acc: 0.3973
Epoch 289 : loss: 0.2563, best 0.4121, train_acc: 0.5772, val_acc: 0.3668
Epoch 290 : loss: 0.3554, best 0.4121, train_acc: 0.5874, val_acc: 0.3982
Epoch 291 : loss: 0.0436, best 0.4121, train_acc: 0.5969, val_acc: 0.4027
Epoch 292 : loss: 0.6762, best 0.4121, train_acc: 0.5964, val_acc: 0.3900
Epoch 293 : loss: 0.6335, best 0.4136, train_acc: 0.5933, val_acc: 0.4136
Epoch 294 : loss: 1.1102, best 0.4136, train_acc: 0.5858, val_acc: 0.3212
Epoch 295 : loss: 0.5939, best 0.4136, train_acc: 0.5861, val_acc: 0.4117
Epoch 296 : loss: 0.6667, best 0.4136, train_acc: 0.5975, val_acc: 0.4083
Epoch 297 : loss: 0.7308, best 0.4136, train_acc: 0.5811, val_acc: 0.4003
