drop = 0.45
model = GraphSAGE(772, 196, 64, drop, num_classes) #
# model.load_state_dict(torch.load('weights/graphSAGE_best40.pth',
#                                  map_location=torch.device('cpu')))
best_model, best_acc = train_n_valid(train_data, val_data, model, 1500, lr=0.001, path_save='weights/graphSAGE_best40.pth')
Epoch 1   : loss: 2.9916, best 0.0659, train_acc: 0.0455, val_acc: 0.0659
Epoch 53  : loss: 0.0519, best 0.3509, train_acc: 0.4540, val_acc: 0.3372
Epoch 54  : loss: 0.9200, best 0.3509, train_acc: 0.4500, val_acc: 0.3377
Epoch 55  : loss: 0.6578, best 0.3509, train_acc: 0.4501, val_acc: 0.3185
Epoch 56  : loss: 1.2461, best 0.3596, train_acc: 0.4404, val_acc: 0.3596
Epoch 57  : loss: 1.1712, best 0.3596, train_acc: 0.4505, val_acc: 0.3302
Epoch 58  : loss: 1.2751, best 0.3596, train_acc: 0.4561, val_acc: 0.3139
Epoch 59  : loss: 1.0169, best 0.3596, train_acc: 0.4652, val_acc: 0.3594
Epoch 60  : loss: 1.0710, best 0.3703, train_acc: 0.4707, val_acc: 0.3703
Epoch 61  : loss: 1.2586, best 0.3703, train_acc: 0.4516, val_acc: 0.3402
Epoch 62  : loss: 0.3689, best 0.3703, train_acc: 0.4615, val_acc: 0.3581
Epoch 63  : loss: 0.3497, best 0.3703, train_acc: 0.4627, val_acc: 0.3435
Epoch 64  : loss: 0.8061, best 0.3703, train_acc: 0.4734, val_acc: 0.3450
Epoch 65  : loss: 0.3119, best 0.3703, train_acc: 0.4797, val_acc: 0.3645
Epoch 66  : loss: 0.8709, best 0.3903, train_acc: 0.4749, val_acc: 0.3903
Epoch 67  : loss: 0.2118, best 0.3903, train_acc: 0.4839, val_acc: 0.3144
Epoch 68  : loss: 0.0223, best 0.3903, train_acc: 0.4853, val_acc: 0.3844
Epoch 69  : loss: 0.7246, best 0.3903, train_acc: 0.4864, val_acc: 0.3338
Epoch 70  : loss: 1.7831, best 0.3903, train_acc: 0.4881, val_acc: 0.3450
Epoch 71  : loss: 0.5144, best 0.3903, train_acc: 0.4900, val_acc: 0.3814
Epoch 72  : loss: 0.9944, best 0.3903, train_acc: 0.4897, val_acc: 0.3008
Epoch 73  : loss: 0.8230, best 0.4027, train_acc: 0.4898, val_acc: 0.4027
Epoch 74  : loss: 0.6494, best 0.4027, train_acc: 0.5060, val_acc: 0.3982
Epoch 75  : loss: 0.1964, best 0.4027, train_acc: 0.4937, val_acc: 0.3224
Epoch 76  : loss: 1.0208, best 0.4027, train_acc: 0.4993, val_acc: 0.3793
Epoch 77  : loss: 0.3596, best 0.4027, train_acc: 0.5259, val_acc: 0.3482
Epoch 78  : loss: 0.2073, best 0.4027, train_acc: 0.4980, val_acc: 0.3679
Epoch 79  : loss: 0.1525, best 0.4027, train_acc: 0.5114, val_acc: 0.3862
Epoch 80  : loss: 0.2086, best 0.4027, train_acc: 0.5079, val_acc: 0.3866
Epoch 81  : loss: 0.9572, best 0.4027, train_acc: 0.5103, val_acc: 0.3978
Epoch 82  : loss: 0.7209, best 0.4027, train_acc: 0.5167, val_acc: 0.3972
Epoch 83  : loss: 0.9233, best 0.4027, train_acc: 0.5052, val_acc: 0.3826
Epoch 84  : loss: 0.7694, best 0.4027, train_acc: 0.5210, val_acc: 0.3779
Epoch 85  : loss: 0.9001, best 0.4027, train_acc: 0.5132, val_acc: 0.3118
Epoch 86  : loss: 0.7867, best 0.4033, train_acc: 0.5177, val_acc: 0.4033
Epoch 87  : loss: 0.9031, best 0.4033, train_acc: 0.5230, val_acc: 0.3986
Epoch 88  : loss: 1.6491, best 0.4033, train_acc: 0.5238, val_acc: 0.3775
Epoch 89  : loss: 0.1516, best 0.4033, train_acc: 0.5318, val_acc: 0.3805
Epoch 90  : loss: 0.7023, best 0.4033, train_acc: 0.5192, val_acc: 0.3749
Epoch 91  : loss: 0.3907, best 0.4033, train_acc: 0.5313, val_acc: 0.4002
Epoch 92  : loss: 0.9352, best 0.4033, train_acc: 0.5355, val_acc: 0.3678
Epoch 93  : loss: 0.7476, best 0.4189, train_acc: 0.5276, val_acc: 0.4189
Epoch 94  : loss: 0.2366, best 0.4189, train_acc: 0.5295, val_acc: 0.3311
Epoch 95  : loss: 0.2517, best 0.4189, train_acc: 0.5251, val_acc: 0.3403
Epoch 96  : loss: 0.5110, best 0.4189, train_acc: 0.5325, val_acc: 0.3525
Epoch 97  : loss: 0.9360, best 0.4189, train_acc: 0.5331, val_acc: 0.4063
Epoch 98  : loss: 0.1672, best 0.4189, train_acc: 0.5249, val_acc: 0.3812
Epoch 99  : loss: 0.9516, best 0.4189, train_acc: 0.5366, val_acc: 0.3372
Epoch 100 : loss: 1.8680, best 0.4189, train_acc: 0.5471, val_acc: 0.3814
Epoch 101 : loss: 0.9154, best 0.4189, train_acc: 0.5441, val_acc: 0.3928
Epoch 102 : loss: 0.8849, best 0.4189, train_acc: 0.5476, val_acc: 0.3940
Epoch 103 : loss: 0.7503, best 0.4189, train_acc: 0.5407, val_acc: 0.3767
Epoch 104 : loss: 2.1631, best 0.4189, train_acc: 0.5389, val_acc: 0.3706
Epoch 105 : loss: 0.9313, best 0.4189, train_acc: 0.5210, val_acc: 0.4001
Epoch 106 : loss: 0.2021, best 0.4189, train_acc: 0.5430, val_acc: 0.3399
Epoch 107 : loss: 0.2092, best 0.4189, train_acc: 0.5362, val_acc: 0.3844
Epoch 108 : loss: 1.4574, best 0.4189, train_acc: 0.5526, val_acc: 0.3703
Epoch 109 : loss: 0.5589, best 0.4189, train_acc: 0.5627, val_acc: 0.4103
Epoch 110 : loss: 0.8439, best 0.4189, train_acc: 0.5413, val_acc: 0.4113
Epoch 111 : loss: 0.7083, best 0.4189, train_acc: 0.5554, val_acc: 0.2980
Epoch 112 : loss: 0.0843, best 0.4189, train_acc: 0.5543, val_acc: 0.3807
Epoch 113 : loss: 0.8098, best 0.4189, train_acc: 0.5488, val_acc: 0.3896
Epoch 114 : loss: 0.2751, best 0.4189, train_acc: 0.5637, val_acc: 0.4032
Epoch 115 : loss: 1.1377, best 0.4189, train_acc: 0.5698, val_acc: 0.3962
Epoch 116 : loss: 0.0122, best 0.4189, train_acc: 0.5688, val_acc: 0.3638
Epoch 117 : loss: 0.7416, best 0.4189, train_acc: 0.5696, val_acc: 0.3950
Epoch 118 : loss: 0.8733, best 0.4189, train_acc: 0.5767, val_acc: 0.3941
Epoch 119 : loss: 0.6737, best 0.4189, train_acc: 0.5582, val_acc: 0.4007
Epoch 120 : loss: 0.5488, best 0.4189, train_acc: 0.5696, val_acc: 0.4103
Epoch 121 : loss: 0.6508, best 0.4189, train_acc: 0.5645, val_acc: 0.3914
Epoch 122 : loss: 1.5899, best 0.4189, train_acc: 0.5833, val_acc: 0.3868
Epoch 123 : loss: 0.6689, best 0.4189, train_acc: 0.5784, val_acc: 0.3888
Epoch 124 : loss: 0.7128, best 0.4189, train_acc: 0.5638, val_acc: 0.3719
Epoch 125 : loss: 0.0832, best 0.4189, train_acc: 0.5733, val_acc: 0.3558
Epoch 126 : loss: 0.0107, best 0.4189, train_acc: 0.5725, val_acc: 0.3314
Epoch 127 : loss: 0.6918, best 0.4189, train_acc: 0.5691, val_acc: 0.3800
Epoch 128 : loss: 1.2913, best 0.4189, train_acc: 0.5754, val_acc: 0.4047
Epoch 129 : loss: 0.4802, best 0.4189, train_acc: 0.5666, val_acc: 0.3577
Epoch 130 : loss: 0.6359, best 0.4189, train_acc: 0.5822, val_acc: 0.3783
Epoch 131 : loss: 0.1942, best 0.4189, train_acc: 0.5544, val_acc: 0.3731
Epoch 132 : loss: 1.5750, best 0.4189, train_acc: 0.5702, val_acc: 0.3014
Epoch 133 : loss: 0.5001, best 0.4189, train_acc: 0.5706, val_acc: 0.3879
Epoch 134 : loss: 0.1528, best 0.4189, train_acc: 0.5832, val_acc: 0.4115
Epoch 135 : loss: 0.7727, best 0.4189, train_acc: 0.5705, val_acc: 0.3384
Epoch 136 : loss: 0.5097, best 0.4189, train_acc: 0.5806, val_acc: 0.3899
Epoch 137 : loss: 0.0631, best 0.4248, train_acc: 0.5867, val_acc: 0.4248
Epoch 138 : loss: 0.8365, best 0.4248, train_acc: 0.5769, val_acc: 0.3495
Epoch 139 : loss: 0.6561, best 0.4248, train_acc: 0.5910, val_acc: 0.3905
Epoch 140 : loss: 0.6887, best 0.4248, train_acc: 0.5726, val_acc: 0.3647
Epoch 141 : loss: 0.5792, best 0.4248, train_acc: 0.5980, val_acc: 0.3882
Epoch 142 : loss: 0.0909, best 0.4248, train_acc: 0.5762, val_acc: 0.3877
Epoch 143 : loss: 0.4586, best 0.4248, train_acc: 0.5997, val_acc: 0.4155
Epoch 144 : loss: 0.1693, best 0.4248, train_acc: 0.5987, val_acc: 0.3738
Epoch 145 : loss: 0.4832, best 0.4248, train_acc: 0.5958, val_acc: 0.3995
Epoch 146 : loss: 1.4279, best 0.4248, train_acc: 0.6031, val_acc: 0.4153
Epoch 147 : loss: 0.0178, best 0.4248, train_acc: 0.6039, val_acc: 0.3710
Epoch 148 : loss: 0.5558, best 0.4248, train_acc: 0.5864, val_acc: 0.3821
Epoch 149 : loss: 0.6755, best 0.4248, train_acc: 0.5751, val_acc: 0.4022
Epoch 150 : loss: 0.5683, best 0.4248, train_acc: 0.6032, val_acc: 0.3918
Epoch 151 : loss: 1.1424, best 0.4248, train_acc: 0.5999, val_acc: 0.3852
Epoch 152 : loss: 0.7036, best 0.4248, train_acc: 0.5901, val_acc: 0.3923
Epoch 153 : loss: 0.0728, best 0.4248, train_acc: 0.5923, val_acc: 0.3458
Epoch 154 : loss: 0.7115, best 0.4248, train_acc: 0.5968, val_acc: 0.4056
Epoch 155 : loss: 0.1132, best 0.4248, train_acc: 0.5982, val_acc: 0.3601
Epoch 156 : loss: 0.5889, best 0.4248, train_acc: 0.6051, val_acc: 0.3989
Epoch 157 : loss: 0.3127, best 0.4248, train_acc: 0.5868, val_acc: 0.3894
Epoch 158 : loss: 0.1288, best 0.4248, train_acc: 0.6048, val_acc: 0.4087
Epoch 159 : loss: 0.4416, best 0.4248, train_acc: 0.6116, val_acc: 0.4007
Epoch 160 : loss: 0.0257, best 0.4248, train_acc: 0.6166, val_acc: 0.3372
Epoch 161 : loss: 0.1322, best 0.4248, train_acc: 0.6022, val_acc: 0.3924
Epoch 162 : loss: 0.0247, best 0.4248, train_acc: 0.6032, val_acc: 0.4167
Epoch 163 : loss: 0.6364, best 0.4248, train_acc: 0.5978, val_acc: 0.2768
Epoch 164 : loss: 0.1430, best 0.4248, train_acc: 0.5835, val_acc: 0.3924
Epoch 165 : loss: 0.4598, best 0.4248, train_acc: 0.5990, val_acc: 0.3936
Epoch 166 : loss: 0.6507, best 0.4248, train_acc: 0.6065, val_acc: 0.3968
Epoch 167 : loss: 0.5925, best 0.4248, train_acc: 0.6065, val_acc: 0.4151
Epoch 168 : loss: 0.1214, best 0.4248, train_acc: 0.6064, val_acc: 0.4094
Epoch 169 : loss: 0.1225, best 0.4248, train_acc: 0.6097, val_acc: 0.3734
Epoch 170 : loss: 0.6256, best 0.4248, train_acc: 0.6054, val_acc: 0.3916
Epoch 171 : loss: 0.3548, best 0.4248, train_acc: 0.6183, val_acc: 0.4051
Epoch 172 : loss: 0.5094, best 0.4248, train_acc: 0.6039, val_acc: 0.3879
Epoch 173 : loss: 0.7153, best 0.4248, train_acc: 0.6214, val_acc: 0.3914
Epoch 174 : loss: 0.6729, best 0.4248, train_acc: 0.6165, val_acc: 0.3348
Epoch 175 : loss: 0.3257, best 0.4248, train_acc: 0.6146, val_acc: 0.4018
Epoch 176 : loss: 0.0608, best 0.4248, train_acc: 0.6176, val_acc: 0.4010
Epoch 177 : loss: 0.6973, best 0.4248, train_acc: 0.6084, val_acc: 0.3792
Epoch 178 : loss: 0.3754, best 0.4248, train_acc: 0.6056, val_acc: 0.4128
Epoch 179 : loss: 0.5609, best 0.4248, train_acc: 0.6131, val_acc: 0.3934
Epoch 180 : loss: 0.6598, best 0.4248, train_acc: 0.6092, val_acc: 0.4221
Epoch 181 : loss: 0.6021, best 0.4248, train_acc: 0.6223, val_acc: 0.3719
Epoch 182 : loss: 0.1123, best 0.4248, train_acc: 0.6194, val_acc: 0.3932
Epoch 183 : loss: 0.3864, best 0.4248, train_acc: 0.6178, val_acc: 0.4126
Epoch 184 : loss: 0.1325, best 0.4248, train_acc: 0.6269, val_acc: 0.4066
Epoch 185 : loss: 0.0373, best 0.4248, train_acc: 0.6225, val_acc: 0.4175
Epoch 186 : loss: 1.0549, best 0.4248, train_acc: 0.6270, val_acc: 0.4204
Epoch 187 : loss: 1.1623, best 0.4248, train_acc: 0.5981, val_acc: 0.4043
Epoch 188 : loss: 0.2979, best 0.4288, train_acc: 0.6067, val_acc: 0.4288
Epoch 189 : loss: 0.7583, best 0.4288, train_acc: 0.6136, val_acc: 0.4202
Epoch 190 : loss: 0.6219, best 0.4288, train_acc: 0.6278, val_acc: 0.3932
Epoch 191 : loss: 0.1389, best 0.4288, train_acc: 0.6041, val_acc: 0.4130
Epoch 192 : loss: 0.4284, best 0.4288, train_acc: 0.6218, val_acc: 0.3806
Epoch 193 : loss: 0.7178, best 0.4288, train_acc: 0.6303, val_acc: 0.3935
Epoch 194 : loss: 1.0764, best 0.4288, train_acc: 0.6333, val_acc: 0.4100
Epoch 195 : loss: 0.1234, best 0.4288, train_acc: 0.6307, val_acc: 0.3960
Epoch 196 : loss: 0.0166, best 0.4288, train_acc: 0.6212, val_acc: 0.4070
Epoch 197 : loss: 0.3395, best 0.4288, train_acc: 0.6291, val_acc: 0.4036
Epoch 198 : loss: 0.3699, best 0.4288, train_acc: 0.6323, val_acc: 0.3837
Epoch 199 : loss: 0.5591, best 0.4288, train_acc: 0.6327, val_acc: 0.4162
Epoch 200 : loss: 0.4453, best 0.4288, train_acc: 0.6191, val_acc: 0.3891
Epoch 201 : loss: 0.4621, best 0.4288, train_acc: 0.6324, val_acc: 0.3875
Epoch 202 : loss: 0.5689, best 0.4288, train_acc: 0.6286, val_acc: 0.4234
Epoch 203 : loss: 0.7622, best 0.4288, train_acc: 0.6361, val_acc: 0.3614
Epoch 204 : loss: 0.1218, best 0.4288, train_acc: 0.6257, val_acc: 0.3935
Epoch 205 : loss: 0.0883, best 0.4288, train_acc: 0.6195, val_acc: 0.4149
Epoch 206 : loss: 0.1125, best 0.4288, train_acc: 0.6306, val_acc: 0.4011
Epoch 207 : loss: 0.5845, best 0.4288, train_acc: 0.6411, val_acc: 0.3820
Epoch 208 : loss: 0.3712, best 0.4288, train_acc: 0.6342, val_acc: 0.3924
Epoch 209 : loss: 0.1724, best 0.4288, train_acc: 0.6403, val_acc: 0.3908
Epoch 210 : loss: 0.4460, best 0.4288, train_acc: 0.6411, val_acc: 0.3879
Epoch 211 : loss: 0.4705, best 0.4288, train_acc: 0.6201, val_acc: 0.4062
Epoch 212 : loss: 0.4544, best 0.4288, train_acc: 0.6293, val_acc: 0.4043
Epoch 213 : loss: 0.4806, best 0.4288, train_acc: 0.6215, val_acc: 0.4106
Epoch 214 : loss: 0.0478, best 0.4288, train_acc: 0.6306, val_acc: 0.3913
Epoch 215 : loss: 0.4945, best 0.4381, train_acc: 0.6332, val_acc: 0.4381
Epoch 216 : loss: 0.6677, best 0.4381, train_acc: 0.6394, val_acc: 0.3922
Epoch 217 : loss: 0.1069, best 0.4381, train_acc: 0.6335, val_acc: 0.4234
Epoch 218 : loss: 0.4745, best 0.4381, train_acc: 0.6325, val_acc: 0.3913
Epoch 219 : loss: 0.3466, best 0.4381, train_acc: 0.6463, val_acc: 0.3771
Epoch 220 : loss: 0.5983, best 0.4381, train_acc: 0.6489, val_acc: 0.4121
Epoch 221 : loss: 0.5300, best 0.4381, train_acc: 0.6316, val_acc: 0.4145
Epoch 222 : loss: 0.0790, best 0.4381, train_acc: 0.6538, val_acc: 0.4211
Epoch 223 : loss: 0.4298, best 0.4381, train_acc: 0.6231, val_acc: 0.4171
Epoch 224 : loss: 0.7337, best 0.4381, train_acc: 0.6460, val_acc: 0.4153
Epoch 225 : loss: 0.1779, best 0.4381, train_acc: 0.6351, val_acc: 0.4211
Epoch 226 : loss: 0.6825, best 0.4381, train_acc: 0.6462, val_acc: 0.4076
Epoch 227 : loss: 0.4757, best 0.4381, train_acc: 0.6428, val_acc: 0.3954
Epoch 228 : loss: 0.5049, best 0.4381, train_acc: 0.6509, val_acc: 0.3753
Epoch 229 : loss: 0.4042, best 0.4381, train_acc: 0.6422, val_acc: 0.3996
Epoch 230 : loss: 1.1752, best 0.4381, train_acc: 0.6319, val_acc: 0.4157
Epoch 231 : loss: 0.1314, best 0.4381, train_acc: 0.6381, val_acc: 0.3803
Epoch 232 : loss: 0.2486, best 0.4381, train_acc: 0.6424, val_acc: 0.3957
Epoch 233 : loss: 0.0184, best 0.4381, train_acc: 0.6476, val_acc: 0.3692
Epoch 234 : loss: 0.2843, best 0.4381, train_acc: 0.6330, val_acc: 0.3955
Epoch 235 : loss: 0.4931, best 0.4381, train_acc: 0.6453, val_acc: 0.4189
Epoch 236 : loss: 0.3220, best 0.4381, train_acc: 0.6351, val_acc: 0.4108
Epoch 237 : loss: 0.1344, best 0.4381, train_acc: 0.6487, val_acc: 0.4017
Epoch 238 : loss: 0.1577, best 0.4381, train_acc: 0.6450, val_acc: 0.4099
Epoch 239 : loss: 0.1154, best 0.4381, train_acc: 0.6536, val_acc: 0.4005
Epoch 240 : loss: 0.5520, best 0.4381, train_acc: 0.6434, val_acc: 0.4023
Epoch 241 : loss: 0.0522, best 0.4381, train_acc: 0.6470, val_acc: 0.4068
Epoch 242 : loss: 0.3782, best 0.4381, train_acc: 0.6386, val_acc: 0.4152
Epoch 243 : loss: 0.4803, best 0.4381, train_acc: 0.6480, val_acc: 0.4133
Epoch 244 : loss: 0.6110, best 0.4381, train_acc: 0.6497, val_acc: 0.4248
Epoch 245 : loss: 0.3203, best 0.4381, train_acc: 0.6502, val_acc: 0.3909
Epoch 246 : loss: 0.4301, best 0.4381, train_acc: 0.6492, val_acc: 0.4238
Epoch 247 : loss: 0.1204, best 0.4381, train_acc: 0.6420, val_acc: 0.4028
Epoch 248 : loss: 0.9410, best 0.4381, train_acc: 0.6484, val_acc: 0.4055
Epoch 249 : loss: 0.3756, best 0.4381, train_acc: 0.6526, val_acc: 0.4020
Epoch 250 : loss: 0.4951, best 0.4381, train_acc: 0.6379, val_acc: 0.4032
Epoch 251 : loss: 0.0099, best 0.4381, train_acc: 0.6502, val_acc: 0.4220
Epoch 252 : loss: 0.0594, best 0.4381, train_acc: 0.6427, val_acc: 0.4119
Epoch 253 : loss: 0.4597, best 0.4381, train_acc: 0.6582, val_acc: 0.4367
Epoch 254 : loss: 0.0911, best 0.4381, train_acc: 0.6555, val_acc: 0.3993
Epoch 255 : loss: 0.0576, best 0.4381, train_acc: 0.6443, val_acc: 0.4178
Epoch 256 : loss: 0.5836, best 0.4381, train_acc: 0.6293, val_acc: 0.4172
Epoch 257 : loss: 0.5684, best 0.4381, train_acc: 0.6506, val_acc: 0.3975
Epoch 258 : loss: 0.5667, best 0.4381, train_acc: 0.6464, val_acc: 0.3990
Epoch 259 : loss: 0.5397, best 0.4381, train_acc: 0.6520, val_acc: 0.4187
Epoch 260 : loss: 0.7666, best 0.4381, train_acc: 0.6549, val_acc: 0.3999
Epoch 261 : loss: 0.3709, best 0.4381, train_acc: 0.6591, val_acc: 0.4075
Epoch 262 : loss: 0.2916, best 0.4381, train_acc: 0.6433, val_acc: 0.3831
Epoch 263 : loss: 0.0226, best 0.4381, train_acc: 0.6543, val_acc: 0.3929
Epoch 264 : loss: 0.1905, best 0.4381, train_acc: 0.6277, val_acc: 0.4233
Epoch 265 : loss: 0.4837, best 0.4381, train_acc: 0.6588, val_acc: 0.3912
Epoch 266 : loss: 0.4718, best 0.4381, train_acc: 0.6571, val_acc: 0.3609
Epoch 267 : loss: 0.5453, best 0.4381, train_acc: 0.6564, val_acc: 0.4209
Epoch 268 : loss: 0.3502, best 0.4381, train_acc: 0.6616, val_acc: 0.4297
Epoch 269 : loss: 0.4009, best 0.4381, train_acc: 0.6644, val_acc: 0.4074
Epoch 270 : loss: 0.3219, best 0.4381, train_acc: 0.6569, val_acc: 0.4070
Epoch 271 : loss: 0.7765, best 0.4381, train_acc: 0.6685, val_acc: 0.4259
Epoch 272 : loss: 0.2423, best 0.4381, train_acc: 0.6607, val_acc: 0.4067
Epoch 273 : loss: 0.4759, best 0.4381, train_acc: 0.6745, val_acc: 0.4082
Epoch 274 : loss: 0.1385, best 0.4381, train_acc: 0.6657, val_acc: 0.4039
Epoch 275 : loss: 0.1729, best 0.4381, train_acc: 0.6628, val_acc: 0.4166
Epoch 276 : loss: 0.2702, best 0.4381, train_acc: 0.6580, val_acc: 0.4095
Epoch 277 : loss: 0.3831, best 0.4381, train_acc: 0.6559, val_acc: 0.4079
Epoch 278 : loss: 0.5590, best 0.4381, train_acc: 0.6657, val_acc: 0.3950
Epoch 279 : loss: 0.3739, best 0.4381, train_acc: 0.6559, val_acc: 0.4035
Epoch 280 : loss: 0.4762, best 0.4381, train_acc: 0.6508, val_acc: 0.3990
Epoch 281 : loss: 0.5751, best 0.4381, train_acc: 0.6502, val_acc: 0.4056
Epoch 282 : loss: 0.4430, best 0.4381, train_acc: 0.6686, val_acc: 0.4109
Epoch 283 : loss: 0.4521, best 0.4381, train_acc: 0.6474, val_acc: 0.3673
Epoch 284 : loss: 0.8958, best 0.4381, train_acc: 0.6467, val_acc: 0.3590
Epoch 285 : loss: 0.3290, best 0.4381, train_acc: 0.6625, val_acc: 0.4146
Epoch 286 : loss: 0.9274, best 0.4381, train_acc: 0.6649, val_acc: 0.3933
Epoch 287 : loss: 0.3120, best 0.4381, train_acc: 0.6437, val_acc: 0.3871
Epoch 288 : loss: 0.3548, best 0.4381, train_acc: 0.6574, val_acc: 0.4018
Epoch 289 : loss: 0.0954, best 0.4381, train_acc: 0.6710, val_acc: 0.3926
Epoch 290 : loss: 0.3412, best 0.4381, train_acc: 0.6647, val_acc: 0.4108
Epoch 291 : loss: 0.3930, best 0.4381, train_acc: 0.6639, val_acc: 0.4043
Epoch 292 : loss: 0.4265, best 0.4381, train_acc: 0.6643, val_acc: 0.3785
Epoch 293 : loss: 0.2176, best 0.4381, train_acc: 0.6604, val_acc: 0.4133
Epoch 294 : loss: 0.2554, best 0.4381, train_acc: 0.6665, val_acc: 0.3464
Epoch 295 : loss: 0.3791, best 0.4381, train_acc: 0.6709, val_acc: 0.4005
Epoch 296 : loss: 0.3108, best 0.4381, train_acc: 0.6689, val_acc: 0.4005
Epoch 297 : loss: 0.1431, best 0.4381, train_acc: 0.6567, val_acc: 0.4178
