drop = 0.006 # best = 0.39
model = GraphSAGE(772, 196, 64, drop, num_classes) #
# model.load_state_dict(torch.load('weights/graphSAGE_best40.pth',
#                                  map_location=torch.device('cpu')))
best_model, best_acc = train_n_valid(train_data, val_data, model, 1500, lr=0.001, path_save='weights/graphSAGE_best40.pth')

Epoch 1   : loss: 2.9506, best 0.0659, train_acc: 0.0499, val_acc: 0.0659
Epoch 83  : loss: 0.1080, best 0.3703, train_acc: 0.6216, val_acc: 0.3007
Epoch 84  : loss: 0.7209, best 0.3703, train_acc: 0.6407, val_acc: 0.3002
Epoch 85  : loss: 0.1710, best 0.3703, train_acc: 0.6250, val_acc: 0.3438
Epoch 86  : loss: 0.4557, best 0.3703, train_acc: 0.6508, val_acc: 0.3154
Epoch 87  : loss: 0.0231, best 0.3703, train_acc: 0.6400, val_acc: 0.3427
Epoch 88  : loss: 0.5358, best 0.3703, train_acc: 0.6258, val_acc: 0.3172
Epoch 89  : loss: 0.6500, best 0.3703, train_acc: 0.6567, val_acc: 0.2684
Epoch 90  : loss: 0.1713, best 0.3703, train_acc: 0.6611, val_acc: 0.3387
Epoch 91  : loss: 0.0313, best 0.3703, train_acc: 0.6642, val_acc: 0.3606
Epoch 92  : loss: 0.3559, best 0.3703, train_acc: 0.6377, val_acc: 0.3405
Epoch 93  : loss: 1.0558, best 0.3762, train_acc: 0.6676, val_acc: 0.3762
Epoch 94  : loss: 0.5609, best 0.3762, train_acc: 0.6603, val_acc: 0.3530
Epoch 95  : loss: 0.5135, best 0.3762, train_acc: 0.6697, val_acc: 0.3556
Epoch 96  : loss: 0.0201, best 0.3762, train_acc: 0.6763, val_acc: 0.3417
Epoch 97  : loss: 0.0375, best 0.3762, train_acc: 0.6769, val_acc: 0.3570
Epoch 98  : loss: 1.0269, best 0.3762, train_acc: 0.6737, val_acc: 0.3399
Epoch 99  : loss: 0.0098, best 0.3762, train_acc: 0.6429, val_acc: 0.2888
Epoch 100 : loss: 0.3150, best 0.3762, train_acc: 0.6677, val_acc: 0.3563
Epoch 101 : loss: 0.2475, best 0.3762, train_acc: 0.6713, val_acc: 0.3098
Epoch 102 : loss: 0.0726, best 0.3762, train_acc: 0.6836, val_acc: 0.3443
Epoch 103 : loss: 0.4557, best 0.3762, train_acc: 0.6792, val_acc: 0.3542
Epoch 104 : loss: 0.0409, best 0.3762, train_acc: 0.6514, val_acc: 0.3550
Epoch 105 : loss: 0.4022, best 0.3762, train_acc: 0.6839, val_acc: 0.3541
Epoch 106 : loss: 0.1210, best 0.3762, train_acc: 0.7093, val_acc: 0.3628
Epoch 107 : loss: 0.1580, best 0.3762, train_acc: 0.6759, val_acc: 0.2832
Epoch 108 : loss: 0.0204, best 0.3762, train_acc: 0.6917, val_acc: 0.3213
Epoch 109 : loss: 0.3537, best 0.3762, train_acc: 0.6797, val_acc: 0.3521
Epoch 110 : loss: 0.5226, best 0.3762, train_acc: 0.7126, val_acc: 0.3649
Epoch 111 : loss: 0.3139, best 0.3762, train_acc: 0.7095, val_acc: 0.3594
Epoch 112 : loss: 0.0821, best 0.3897, train_acc: 0.7041, val_acc: 0.3897
Epoch 113 : loss: 0.6322, best 0.3897, train_acc: 0.6955, val_acc: 0.3503
Epoch 114 : loss: 0.8951, best 0.3917, train_acc: 0.7132, val_acc: 0.3917
Epoch 115 : loss: 0.0004, best 0.3917, train_acc: 0.6873, val_acc: 0.2919
Epoch 116 : loss: 0.3579, best 0.3917, train_acc: 0.6886, val_acc: 0.3269
Epoch 117 : loss: 0.0775, best 0.3917, train_acc: 0.6845, val_acc: 0.3318
Epoch 118 : loss: 0.0045, best 0.3917, train_acc: 0.6943, val_acc: 0.3553
Epoch 119 : loss: 0.0669, best 0.3917, train_acc: 0.7099, val_acc: 0.3491
Epoch 120 : loss: 0.3311, best 0.3917, train_acc: 0.7110, val_acc: 0.3203
Epoch 121 : loss: 0.0004, best 0.3917, train_acc: 0.7069, val_acc: 0.3477
Epoch 122 : loss: 0.2812, best 0.3917, train_acc: 0.7160, val_acc: 0.3413
Epoch 123 : loss: 0.4216, best 0.3917, train_acc: 0.7230, val_acc: 0.3820
Epoch 124 : loss: 0.5587, best 0.3917, train_acc: 0.7236, val_acc: 0.3688
Epoch 125 : loss: 0.4921, best 0.3917, train_acc: 0.7129, val_acc: 0.3198
Epoch 126 : loss: 0.4002, best 0.3917, train_acc: 0.7045, val_acc: 0.3498
Epoch 127 : loss: 0.3549, best 0.3917, train_acc: 0.7163, val_acc: 0.2803
Epoch 128 : loss: 0.0230, best 0.3917, train_acc: 0.7263, val_acc: 0.3639
Epoch 129 : loss: 0.0140, best 0.3917, train_acc: 0.7394, val_acc: 0.3375
Epoch 130 : loss: 0.4041, best 0.3917, train_acc: 0.7141, val_acc: 0.3703
Epoch 131 : loss: 0.3179, best 0.3917, train_acc: 0.7309, val_acc: 0.2667
Epoch 132 : loss: 0.4302, best 0.3917, train_acc: 0.7247, val_acc: 0.3515
Epoch 133 : loss: 0.1066, best 0.3917, train_acc: 0.7224, val_acc: 0.3305
Epoch 134 : loss: 0.0370, best 0.3917, train_acc: 0.7479, val_acc: 0.3622
Epoch 135 : loss: 0.3592, best 0.3917, train_acc: 0.7315, val_acc: 0.2696
Epoch 136 : loss: 0.0303, best 0.3917, train_acc: 0.7419, val_acc: 0.3569
Epoch 137 : loss: 0.2048, best 0.3917, train_acc: 0.7235, val_acc: 0.3570
Epoch 138 : loss: 0.2591, best 0.3917, train_acc: 0.7396, val_acc: 0.3371
Epoch 139 : loss: 0.3932, best 0.3917, train_acc: 0.7384, val_acc: 0.3610
Epoch 140 : loss: 0.0010, best 0.3917, train_acc: 0.7429, val_acc: 0.3420
Epoch 141 : loss: 0.2140, best 0.3917, train_acc: 0.7421, val_acc: 0.3170
Epoch 142 : loss: 0.6362, best 0.3917, train_acc: 0.7469, val_acc: 0.3443
Epoch 143 : loss: 0.5396, best 0.3917, train_acc: 0.7005, val_acc: 0.3741
Epoch 144 : loss: 0.0159, best 0.3917, train_acc: 0.7355, val_acc: 0.3244
Epoch 145 : loss: 0.0112, best 0.3917, train_acc: 0.7284, val_acc: 0.2831
Epoch 146 : loss: 0.3367, best 0.3917, train_acc: 0.7215, val_acc: 0.2742
Epoch 147 : loss: 0.3241, best 0.3917, train_acc: 0.7481, val_acc: 0.3186
Epoch 148 : loss: 0.3713, best 0.3917, train_acc: 0.7507, val_acc: 0.3727
Epoch 149 : loss: 0.3322, best 0.3917, train_acc: 0.7589, val_acc: 0.3222
Epoch 150 : loss: 0.1670, best 0.3917, train_acc: 0.7606, val_acc: 0.3314
Epoch 151 : loss: 0.0899, best 0.3917, train_acc: 0.7566, val_acc: 0.3412
Epoch 152 : loss: 0.3454, best 0.3917, train_acc: 0.7674, val_acc: 0.3482
Epoch 153 : loss: 0.4989, best 0.3917, train_acc: 0.7617, val_acc: 0.3225
Epoch 154 : loss: 0.0249, best 0.3917, train_acc: 0.7412, val_acc: 0.3880
Epoch 155 : loss: 0.0173, best 0.3917, train_acc: 0.7679, val_acc: 0.3683
Epoch 156 : loss: 0.1764, best 0.3917, train_acc: 0.7400, val_acc: 0.3116
Epoch 157 : loss: 0.3303, best 0.3917, train_acc: 0.7485, val_acc: 0.3631
Epoch 158 : loss: 0.0485, best 0.3917, train_acc: 0.7683, val_acc: 0.3193
Epoch 159 : loss: 0.0006, best 0.3917, train_acc: 0.7668, val_acc: 0.3619
Epoch 160 : loss: 0.1912, best 0.3917, train_acc: 0.7774, val_acc: 0.3101
Epoch 161 : loss: 0.0746, best 0.3917, train_acc: 0.7929, val_acc: 0.3241
Epoch 162 : loss: 0.4254, best 0.3917, train_acc: 0.7658, val_acc: 0.3611
Epoch 163 : loss: 0.0121, best 0.3917, train_acc: 0.7748, val_acc: 0.2923
Epoch 164 : loss: 0.0000, best 0.3917, train_acc: 0.7748, val_acc: 0.3652
Epoch 165 : loss: 0.1833, best 0.3917, train_acc: 0.7777, val_acc: 0.3288
Epoch 166 : loss: 0.3373, best 0.3917, train_acc: 0.7625, val_acc: 0.3569
Epoch 167 : loss: 0.0236, best 0.3917, train_acc: 0.7656, val_acc: 0.2963
Epoch 168 : loss: 0.0922, best 0.3917, train_acc: 0.7594, val_acc: 0.3499
Epoch 169 : loss: 0.3018, best 0.3917, train_acc: 0.7604, val_acc: 0.2545
Epoch 170 : loss: 0.2934, best 0.3917, train_acc: 0.7609, val_acc: 0.3485
Epoch 171 : loss: 0.2077, best 0.3917, train_acc: 0.7604, val_acc: 0.2768
Epoch 172 : loss: 0.4925, best 0.3917, train_acc: 0.7627, val_acc: 0.3445
Epoch 173 : loss: 0.4555, best 0.3917, train_acc: 0.7807, val_acc: 0.3250
Epoch 174 : loss: 0.1914, best 0.3917, train_acc: 0.7704, val_acc: 0.2795
Epoch 175 : loss: 0.2897, best 0.3917, train_acc: 0.7620, val_acc: 0.2841
Epoch 176 : loss: 0.0267, best 0.3917, train_acc: 0.7916, val_acc: 0.3645
Epoch 177 : loss: 0.2372, best 0.3917, train_acc: 0.7957, val_acc: 0.3630
Epoch 178 : loss: 0.3281, best 0.3917, train_acc: 0.7967, val_acc: 0.2824
Epoch 179 : loss: 0.6391, best 0.3917, train_acc: 0.7870, val_acc: 0.3455
Epoch 180 : loss: 0.0270, best 0.3917, train_acc: 0.7749, val_acc: 0.3333
Epoch 181 : loss: 0.0903, best 0.3917, train_acc: 0.8019, val_acc: 0.2992
Epoch 182 : loss: 0.0255, best 0.3917, train_acc: 0.7747, val_acc: 0.3210
Epoch 183 : loss: 0.3503, best 0.3917, train_acc: 0.7717, val_acc: 0.3497
Epoch 184 : loss: 0.4182, best 0.3917, train_acc: 0.7829, val_acc: 0.3255
Epoch 185 : loss: 0.4262, best 0.3917, train_acc: 0.7834, val_acc: 0.2889
Epoch 186 : loss: 0.0093, best 0.3917, train_acc: 0.7526, val_acc: 0.3184
Epoch 187 : loss: 0.2145, best 0.3917, train_acc: 0.7917, val_acc: 0.3342
Epoch 188 : loss: 0.3231, best 0.3917, train_acc: 0.8163, val_acc: 0.3535
Epoch 189 : loss: 0.0201, best 0.3917, train_acc: 0.7965, val_acc: 0.3212
Epoch 190 : loss: 0.2227, best 0.3917, train_acc: 0.8039, val_acc: 0.3577
Epoch 191 : loss: 0.2157, best 0.3917, train_acc: 0.8020, val_acc: 0.3322
Epoch 192 : loss: 0.1564, best 0.3917, train_acc: 0.7807, val_acc: 0.3357
Epoch 193 : loss: 0.3088, best 0.3917, train_acc: 0.7944, val_acc: 0.3335
Epoch 194 : loss: 0.0340, best 0.3917, train_acc: 0.8002, val_acc: 0.3473
Epoch 195 : loss: 0.4226, best 0.3917, train_acc: 0.8172, val_acc: 0.2710
Epoch 196 : loss: 0.0000, best 0.3917, train_acc: 0.7903, val_acc: 0.2541
Epoch 197 : loss: 0.3411, best 0.3917, train_acc: 0.7927, val_acc: 0.3569
Epoch 198 : loss: 0.1479, best 0.3917, train_acc: 0.7881, val_acc: 0.3167
Epoch 199 : loss: 0.3501, best 0.3917, train_acc: 0.8009, val_acc: 0.3440
Epoch 200 : loss: 0.0346, best 0.3917, train_acc: 0.8089, val_acc: 0.3577
Epoch 201 : loss: 0.2164, best 0.3917, train_acc: 0.8153, val_acc: 0.3094
Epoch 202 : loss: 0.2141, best 0.3917, train_acc: 0.8131, val_acc: 0.3119
Epoch 203 : loss: 0.0002, best 0.3917, train_acc: 0.7986, val_acc: 0.3371
Epoch 204 : loss: 0.2105, best 0.3917, train_acc: 0.7984, val_acc: 0.3468
Epoch 205 : loss: 0.1457, best 0.3917, train_acc: 0.7962, val_acc: 0.3151
Epoch 206 : loss: 0.4642, best 0.3917, train_acc: 0.8105, val_acc: 0.3508
Epoch 207 : loss: 0.0302, best 0.3917, train_acc: 0.8142, val_acc: 0.3669
Epoch 208 : loss: 0.0012, best 0.3917, train_acc: 0.8236, val_acc: 0.3206
Epoch 209 : loss: 0.0008, best 0.3917, train_acc: 0.8117, val_acc: 0.3616
Epoch 210 : loss: 0.1232, best 0.3917, train_acc: 0.8103, val_acc: 0.3155
Epoch 211 : loss: 0.1998, best 0.3917, train_acc: 0.8215, val_acc: 0.3480
Epoch 212 : loss: 0.1245, best 0.3917, train_acc: 0.8350, val_acc: 0.3355
Epoch 213 : loss: 0.0058, best 0.3917, train_acc: 0.8201, val_acc: 0.3079
Epoch 214 : loss: 0.0030, best 0.3917, train_acc: 0.8007, val_acc: 0.3522
Epoch 215 : loss: 0.0890, best 0.3917, train_acc: 0.7933, val_acc: 0.3227
Epoch 216 : loss: 0.3376, best 0.3917, train_acc: 0.8194, val_acc: 0.3358
Epoch 217 : loss: 0.0060, best 0.3917, train_acc: 0.8108, val_acc: 0.3652
Epoch 218 : loss: 0.0035, best 0.3917, train_acc: 0.7954, val_acc: 0.3636
Epoch 219 : loss: 0.2163, best 0.3917, train_acc: 0.8138, val_acc: 0.3444
Epoch 220 : loss: 0.0145, best 0.3917, train_acc: 0.8054, val_acc: 0.3551
Epoch 221 : loss: 0.4401, best 0.3917, train_acc: 0.8270, val_acc: 0.3204
Epoch 222 : loss: 0.1271, best 0.3917, train_acc: 0.8423, val_acc: 0.3251
Epoch 223 : loss: 0.1721, best 0.3917, train_acc: 0.8407, val_acc: 0.3358
Epoch 224 : loss: 0.0462, best 0.3917, train_acc: 0.8228, val_acc: 0.3428
Epoch 225 : loss: 0.1383, best 0.3917, train_acc: 0.8213, val_acc: 0.3398
Epoch 226 : loss: 0.0377, best 0.3917, train_acc: 0.8464, val_acc: 0.3283
Epoch 227 : loss: 0.0435, best 0.3917, train_acc: 0.8139, val_acc: 0.3514
Epoch 228 : loss: 0.1830, best 0.3917, train_acc: 0.8321, val_acc: 0.2996
Epoch 229 : loss: 0.0110, best 0.3917, train_acc: 0.8568, val_acc: 0.3597
Epoch 230 : loss: 0.0066, best 0.3917, train_acc: 0.8326, val_acc: 0.3165
Epoch 231 : loss: 0.1076, best 0.3917, train_acc: 0.8286, val_acc: 0.2922
Epoch 232 : loss: 0.0244, best 0.3917, train_acc: 0.8404, val_acc: 0.3434
Epoch 233 : loss: 0.4253, best 0.3917, train_acc: 0.8307, val_acc: 0.3415
Epoch 234 : loss: 0.0049, best 0.3917, train_acc: 0.8125, val_acc: 0.3557
Epoch 235 : loss: 0.1864, best 0.3917, train_acc: 0.8422, val_acc: 0.2666
Epoch 236 : loss: 0.2773, best 0.3917, train_acc: 0.8456, val_acc: 0.3673
Epoch 237 : loss: 0.1018, best 0.3917, train_acc: 0.8336, val_acc: 0.3216
Epoch 238 : loss: 0.0229, best 0.3917, train_acc: 0.8360, val_acc: 0.2837
Epoch 239 : loss: 0.0079, best 0.3917, train_acc: 0.8373, val_acc: 0.3558
Epoch 240 : loss: 0.0140, best 0.3917, train_acc: 0.8479, val_acc: 0.3445
Epoch 241 : loss: 0.1346, best 0.3917, train_acc: 0.8297, val_acc: 0.3385
Epoch 242 : loss: 0.0487, best 0.3917, train_acc: 0.8453, val_acc: 0.3474
Epoch 243 : loss: 0.3839, best 0.3917, train_acc: 0.8504, val_acc: 0.3355
Epoch 244 : loss: 0.0122, best 0.3917, train_acc: 0.8431, val_acc: 0.2970
Epoch 245 : loss: 0.2802, best 0.3917, train_acc: 0.8281, val_acc: 0.3290
Epoch 246 : loss: 0.0126, best 0.3917, train_acc: 0.8457, val_acc: 0.3675
Epoch 247 : loss: 0.1480, best 0.3917, train_acc: 0.8409, val_acc: 0.3364
Epoch 248 : loss: 0.0077, best 0.3917, train_acc: 0.8436, val_acc: 0.3355
Epoch 249 : loss: 0.0117, best 0.3917, train_acc: 0.8278, val_acc: 0.3354
Epoch 250 : loss: 0.0477, best 0.3917, train_acc: 0.8413, val_acc: 0.2721
Epoch 251 : loss: 0.2577, best 0.3917, train_acc: 0.8134, val_acc: 0.3343
Epoch 252 : loss: 0.0907, best 0.3917, train_acc: 0.7893, val_acc: 0.3108
Epoch 253 : loss: 0.0168, best 0.3917, train_acc: 0.8390, val_acc: 0.3115
Epoch 254 : loss: 0.1390, best 0.3917, train_acc: 0.8569, val_acc: 0.3116
Epoch 255 : loss: 0.0256, best 0.3917, train_acc: 0.8612, val_acc: 0.3602
Epoch 256 : loss: 0.0435, best 0.3917, train_acc: 0.8639, val_acc: 0.3586
Epoch 257 : loss: 0.0852, best 0.3917, train_acc: 0.8620, val_acc: 0.3598
Epoch 258 : loss: 0.0103, best 0.3917, train_acc: 0.8724, val_acc: 0.2938
Epoch 259 : loss: 0.1222, best 0.3917, train_acc: 0.8567, val_acc: 0.3096
Epoch 260 : loss: 0.2335, best 0.3917, train_acc: 0.8521, val_acc: 0.3313
Epoch 261 : loss: 0.3506, best 0.3917, train_acc: 0.7960, val_acc: 0.3063
Epoch 262 : loss: 0.0083, best 0.3917, train_acc: 0.8314, val_acc: 0.3527
Epoch 263 : loss: 0.0131, best 0.3917, train_acc: 0.8677, val_acc: 0.3337
Epoch 264 : loss: 0.2288, best 0.3917, train_acc: 0.8745, val_acc: 0.3743
Epoch 265 : loss: 0.0007, best 0.3917, train_acc: 0.8722, val_acc: 0.3494
Epoch 266 : loss: 0.2507, best 0.3917, train_acc: 0.8698, val_acc: 0.3396
Epoch 267 : loss: 0.1165, best 0.3917, train_acc: 0.8562, val_acc: 0.3146
Epoch 268 : loss: 0.0001, best 0.3917, train_acc: 0.8470, val_acc: 0.3395
Epoch 269 : loss: 0.0700, best 0.3917, train_acc: 0.8532, val_acc: 0.3523
Epoch 270 : loss: 0.1499, best 0.3917, train_acc: 0.8670, val_acc: 0.3453
Epoch 271 : loss: 0.1473, best 0.3917, train_acc: 0.8383, val_acc: 0.3120
Epoch 272 : loss: 0.0536, best 0.3917, train_acc: 0.8658, val_acc: 0.3384
Epoch 273 : loss: 0.2415, best 0.3917, train_acc: 0.8509, val_acc: 0.2723
Epoch 274 : loss: 0.0192, best 0.3917, train_acc: 0.8573, val_acc: 0.2905
Epoch 275 : loss: 0.2013, best 0.3917, train_acc: 0.8696, val_acc: 0.3630
Epoch 276 : loss: 0.0185, best 0.3917, train_acc: 0.8606, val_acc: 0.3352
Epoch 277 : loss: 0.2345, best 0.3917, train_acc: 0.8686, val_acc: 0.2926
Epoch 278 : loss: 0.0043, best 0.3917, train_acc: 0.8544, val_acc: 0.3324
Epoch 279 : loss: 0.0657, best 0.3917, train_acc: 0.8872, val_acc: 0.3320
Epoch 280 : loss: 0.3881, best 0.3917, train_acc: 0.8410, val_acc: 0.3363
Epoch 281 : loss: 0.1540, best 0.3917, train_acc: 0.8534, val_acc: 0.3319
Epoch 282 : loss: 0.1392, best 0.3917, train_acc: 0.8807, val_acc: 0.3030
Epoch 283 : loss: 0.2767, best 0.3917, train_acc: 0.8691, val_acc: 0.2829
Epoch 284 : loss: 0.0216, best 0.3917, train_acc: 0.8657, val_acc: 0.2805
Epoch 285 : loss: 0.0639, best 0.3917, train_acc: 0.8621, val_acc: 0.2880
Epoch 286 : loss: 0.1101, best 0.3917, train_acc: 0.8632, val_acc: 0.3006
Epoch 287 : loss: 0.0937, best 0.3917, train_acc: 0.8759, val_acc: 0.3214
Epoch 288 : loss: 0.0087, best 0.3917, train_acc: 0.8842, val_acc: 0.3586
Epoch 289 : loss: 0.2254, best 0.3917, train_acc: 0.8937, val_acc: 0.3173
Epoch 290 : loss: 0.1869, best 0.3917, train_acc: 0.8885, val_acc: 0.3240
Epoch 291 : loss: 0.0075, best 0.3917, train_acc: 0.8929, val_acc: 0.3142
Epoch 292 : loss: 0.0634, best 0.3917, train_acc: 0.8714, val_acc: 0.2700
Epoch 293 : loss: 0.0612, best 0.3917, train_acc: 0.8557, val_acc: 0.3227
Epoch 294 : loss: 0.0001, best 0.3917, train_acc: 0.8859, val_acc: 0.3581
Epoch 295 : loss: 0.0448, best 0.3917, train_acc: 0.8925, val_acc: 0.3069
Epoch 296 : loss: 0.0249, best 0.3917, train_acc: 0.8552, val_acc: 0.3150
