drop = 0.4 # best 45.57
model = GraphSAGE(772, 196, 64, drop, num_classes) #
# model.load_state_dict(torch.load('weights/graphSAGE_best40.pth',
#                                  map_location=torch.device('cpu')))
best_model, best_acc = train_n_valid(train_data, val_data, model, 1500, lr=0.001, path_save='weights/graphSAGE_best40.pth')

Epoch 1   : loss: 3.5363, best 0.0652, train_acc: 0.0545, val_acc: 0.0652
Epoch 21  : loss: 1.5998, best 0.2836, train_acc: 0.3229, val_acc: 0.2836
Epoch 22  : loss: 1.5017, best 0.2836, train_acc: 0.3365, val_acc: 0.2775
Epoch 23  : loss: 1.6092, best 0.3297, train_acc: 0.3465, val_acc: 0.3297
Epoch 24  : loss: 0.9437, best 0.3297, train_acc: 0.3492, val_acc: 0.3059
Epoch 25  : loss: 1.7448, best 0.3297, train_acc: 0.3621, val_acc: 0.2976
Epoch 26  : loss: 1.3787, best 0.3297, train_acc: 0.3610, val_acc: 0.3083
Epoch 27  : loss: 1.6649, best 0.3297, train_acc: 0.3644, val_acc: 0.3280
Epoch 28  : loss: 1.8716, best 0.3297, train_acc: 0.3689, val_acc: 0.3241
Epoch 29  : loss: 0.6624, best 0.3297, train_acc: 0.3790, val_acc: 0.3133
Epoch 30  : loss: 1.6303, best 0.3297, train_acc: 0.3774, val_acc: 0.3009
Epoch 31  : loss: 1.7438, best 0.3297, train_acc: 0.3878, val_acc: 0.2478
Epoch 32  : loss: 1.2376, best 0.3297, train_acc: 0.3848, val_acc: 0.2767
Epoch 33  : loss: 0.5479, best 0.3366, train_acc: 0.3844, val_acc: 0.3366
Epoch 34  : loss: 1.4860, best 0.3409, train_acc: 0.3863, val_acc: 0.3409
Epoch 35  : loss: 1.1981, best 0.3409, train_acc: 0.3940, val_acc: 0.2824
Epoch 36  : loss: 0.4084, best 0.3432, train_acc: 0.4165, val_acc: 0.3432
Epoch 37  : loss: 0.9833, best 0.3432, train_acc: 0.4045, val_acc: 0.3315
Epoch 38  : loss: 1.5076, best 0.3432, train_acc: 0.4174, val_acc: 0.3302
Epoch 39  : loss: 1.5513, best 0.3432, train_acc: 0.4252, val_acc: 0.3120
Epoch 40  : loss: 1.3335, best 0.3471, train_acc: 0.4152, val_acc: 0.3471
Epoch 41  : loss: 1.2384, best 0.3471, train_acc: 0.4375, val_acc: 0.3423
Epoch 42  : loss: 1.5083, best 0.3478, train_acc: 0.4391, val_acc: 0.3478
Epoch 43  : loss: 0.5204, best 0.3478, train_acc: 0.4124, val_acc: 0.3277
Epoch 44  : loss: 1.0920, best 0.3478, train_acc: 0.4258, val_acc: 0.3276
Epoch 45  : loss: 0.3495, best 0.3502, train_acc: 0.4482, val_acc: 0.3502
Epoch 46  : loss: 0.3628, best 0.3502, train_acc: 0.4380, val_acc: 0.3320
Epoch 47  : loss: 0.5397, best 0.3502, train_acc: 0.4612, val_acc: 0.3095
Epoch 48  : loss: 0.5713, best 0.3502, train_acc: 0.4545, val_acc: 0.3463
Epoch 49  : loss: 0.2575, best 0.3502, train_acc: 0.4591, val_acc: 0.3155
Epoch 50  : loss: 1.0652, best 0.3502, train_acc: 0.4579, val_acc: 0.3460
Epoch 51  : loss: 0.3194, best 0.3502, train_acc: 0.4630, val_acc: 0.3261
Epoch 52  : loss: 2.5984, best 0.3502, train_acc: 0.4770, val_acc: 0.3056
Epoch 53  : loss: 0.3673, best 0.3502, train_acc: 0.4637, val_acc: 0.3476
Epoch 54  : loss: 1.8934, best 0.3569, train_acc: 0.4596, val_acc: 0.3569
Epoch 55  : loss: 0.2434, best 0.3569, train_acc: 0.4699, val_acc: 0.3290
Epoch 56  : loss: 1.2102, best 0.3569, train_acc: 0.4644, val_acc: 0.3225
Epoch 57  : loss: 1.0223, best 0.3569, train_acc: 0.4733, val_acc: 0.3427
Epoch 58  : loss: 0.5483, best 0.3615, train_acc: 0.4889, val_acc: 0.3615
Epoch 59  : loss: 1.1107, best 0.3615, train_acc: 0.4672, val_acc: 0.3453
Epoch 60  : loss: 1.1880, best 0.3615, train_acc: 0.4840, val_acc: 0.3369
Epoch 61  : loss: 1.0616, best 0.3615, train_acc: 0.4949, val_acc: 0.3576
Epoch 62  : loss: 0.1880, best 0.3619, train_acc: 0.4802, val_acc: 0.3619
Epoch 63  : loss: 0.6896, best 0.3619, train_acc: 0.4720, val_acc: 0.2984
Epoch 64  : loss: 0.0437, best 0.3619, train_acc: 0.4814, val_acc: 0.3576
Epoch 65  : loss: 1.0195, best 0.3738, train_acc: 0.5056, val_acc: 0.3738
Epoch 66  : loss: 0.5136, best 0.3738, train_acc: 0.4981, val_acc: 0.3671
Epoch 67  : loss: 0.1359, best 0.3738, train_acc: 0.5068, val_acc: 0.3684
Epoch 68  : loss: 0.5701, best 0.3738, train_acc: 0.4910, val_acc: 0.3689
Epoch 69  : loss: 0.7315, best 0.3738, train_acc: 0.4872, val_acc: 0.3567
Epoch 70  : loss: 0.7201, best 0.4032, train_acc: 0.4871, val_acc: 0.4032
Epoch 71  : loss: 1.1200, best 0.4032, train_acc: 0.4989, val_acc: 0.3846
Epoch 72  : loss: 1.0025, best 0.4032, train_acc: 0.5085, val_acc: 0.3882
Epoch 73  : loss: 0.8128, best 0.4032, train_acc: 0.5138, val_acc: 0.3810
Epoch 74  : loss: 1.7133, best 0.4032, train_acc: 0.5259, val_acc: 0.3742
Epoch 75  : loss: 0.1449, best 0.4032, train_acc: 0.5150, val_acc: 0.3725
Epoch 76  : loss: 0.6902, best 0.4032, train_acc: 0.5249, val_acc: 0.3801
Epoch 77  : loss: 0.7754, best 0.4032, train_acc: 0.5214, val_acc: 0.3757
Epoch 78  : loss: 0.1497, best 0.4032, train_acc: 0.5197, val_acc: 0.3817
Epoch 79  : loss: 0.8757, best 0.4032, train_acc: 0.5044, val_acc: 0.3743
Epoch 80  : loss: 0.2520, best 0.4032, train_acc: 0.5357, val_acc: 0.3754
Epoch 81  : loss: 0.9168, best 0.4032, train_acc: 0.5323, val_acc: 0.3713
Epoch 82  : loss: 2.2774, best 0.4032, train_acc: 0.5277, val_acc: 0.3672
Epoch 83  : loss: 0.3379, best 0.4032, train_acc: 0.5331, val_acc: 0.3718
Epoch 84  : loss: 2.4182, best 0.4032, train_acc: 0.5449, val_acc: 0.3896
Epoch 85  : loss: 0.1946, best 0.4032, train_acc: 0.5337, val_acc: 0.3754
Epoch 86  : loss: 0.9155, best 0.4032, train_acc: 0.5347, val_acc: 0.3784
Epoch 87  : loss: 0.8538, best 0.4032, train_acc: 0.5401, val_acc: 0.3697
Epoch 88  : loss: 0.3204, best 0.4032, train_acc: 0.5248, val_acc: 0.3895
Epoch 89  : loss: 0.3578, best 0.4032, train_acc: 0.5272, val_acc: 0.3858
Epoch 90  : loss: 0.1109, best 0.4032, train_acc: 0.5410, val_acc: 0.3685
Epoch 91  : loss: 0.5867, best 0.4032, train_acc: 0.5437, val_acc: 0.3836
Epoch 92  : loss: 0.6479, best 0.4032, train_acc: 0.5427, val_acc: 0.3877
Epoch 93  : loss: 0.9230, best 0.4032, train_acc: 0.5473, val_acc: 0.3752
Epoch 94  : loss: 0.9790, best 0.4032, train_acc: 0.5333, val_acc: 0.3845
Epoch 95  : loss: 0.8232, best 0.4032, train_acc: 0.5422, val_acc: 0.3795
Epoch 96  : loss: 0.7308, best 0.4032, train_acc: 0.5491, val_acc: 0.3575
Epoch 97  : loss: 0.0275, best 0.4032, train_acc: 0.5520, val_acc: 0.3613
Epoch 98  : loss: 1.4588, best 0.4032, train_acc: 0.5450, val_acc: 0.3865
Epoch 99  : loss: 0.2335, best 0.4032, train_acc: 0.5549, val_acc: 0.3972
Epoch 100 : loss: 0.6332, best 0.4032, train_acc: 0.5563, val_acc: 0.3645
Epoch 101 : loss: 0.1656, best 0.4032, train_acc: 0.5547, val_acc: 0.3739
Epoch 102 : loss: 1.0810, best 0.4032, train_acc: 0.5662, val_acc: 0.3639
Epoch 103 : loss: 0.5896, best 0.4032, train_acc: 0.5713, val_acc: 0.3948
Epoch 104 : loss: 0.5030, best 0.4032, train_acc: 0.5710, val_acc: 0.3685
Epoch 105 : loss: 0.2560, best 0.4032, train_acc: 0.5597, val_acc: 0.3603
Epoch 106 : loss: 1.6343, best 0.4032, train_acc: 0.5645, val_acc: 0.3876
Epoch 107 : loss: 0.5891, best 0.4095, train_acc: 0.5738, val_acc: 0.4095
Epoch 108 : loss: 0.7420, best 0.4095, train_acc: 0.5671, val_acc: 0.3984
Epoch 109 : loss: 0.4266, best 0.4095, train_acc: 0.5445, val_acc: 0.3984
Epoch 110 : loss: 0.0179, best 0.4095, train_acc: 0.5605, val_acc: 0.3767
Epoch 111 : loss: 0.9862, best 0.4095, train_acc: 0.5703, val_acc: 0.3818
Epoch 112 : loss: 0.1224, best 0.4095, train_acc: 0.5740, val_acc: 0.3810
Epoch 113 : loss: 0.2128, best 0.4095, train_acc: 0.5750, val_acc: 0.3947
Epoch 114 : loss: 0.3936, best 0.4095, train_acc: 0.5733, val_acc: 0.3619
Epoch 115 : loss: 0.0171, best 0.4095, train_acc: 0.5737, val_acc: 0.3522
Epoch 116 : loss: 0.3314, best 0.4095, train_acc: 0.5833, val_acc: 0.4044
Epoch 117 : loss: 0.8200, best 0.4095, train_acc: 0.5796, val_acc: 0.3485
Epoch 118 : loss: 1.0257, best 0.4095, train_acc: 0.5812, val_acc: 0.3942
Epoch 119 : loss: 0.1150, best 0.4095, train_acc: 0.5834, val_acc: 0.3604
Epoch 120 : loss: 0.7901, best 0.4095, train_acc: 0.5835, val_acc: 0.3942
Epoch 121 : loss: 0.5216, best 0.4095, train_acc: 0.5884, val_acc: 0.3930
Epoch 122 : loss: 0.1377, best 0.4095, train_acc: 0.5838, val_acc: 0.3953
Epoch 123 : loss: 0.5597, best 0.4095, train_acc: 0.5795, val_acc: 0.4027
Epoch 124 : loss: 0.0976, best 0.4095, train_acc: 0.5964, val_acc: 0.4016
Epoch 125 : loss: 0.1426, best 0.4095, train_acc: 0.5863, val_acc: 0.3722
Epoch 126 : loss: 0.1474, best 0.4095, train_acc: 0.5822, val_acc: 0.4000
Epoch 127 : loss: 0.7153, best 0.4095, train_acc: 0.5991, val_acc: 0.3721
Epoch 128 : loss: 0.2133, best 0.4095, train_acc: 0.5847, val_acc: 0.3891
Epoch 129 : loss: 0.5155, best 0.4095, train_acc: 0.6037, val_acc: 0.3743
Epoch 130 : loss: 0.5395, best 0.4095, train_acc: 0.5891, val_acc: 0.3788
Epoch 131 : loss: 0.6562, best 0.4095, train_acc: 0.5952, val_acc: 0.3953
Epoch 132 : loss: 0.6833, best 0.4095, train_acc: 0.5870, val_acc: 0.3615
Epoch 133 : loss: 0.1226, best 0.4121, train_acc: 0.5885, val_acc: 0.4121
Epoch 134 : loss: 0.4682, best 0.4121, train_acc: 0.5990, val_acc: 0.4027
Epoch 135 : loss: 0.7066, best 0.4121, train_acc: 0.6007, val_acc: 0.4009
Epoch 136 : loss: 0.0586, best 0.4121, train_acc: 0.6030, val_acc: 0.3832
Epoch 137 : loss: 0.0035, best 0.4121, train_acc: 0.5899, val_acc: 0.3989
Epoch 138 : loss: 0.4503, best 0.4121, train_acc: 0.5950, val_acc: 0.4120
Epoch 139 : loss: 0.8595, best 0.4121, train_acc: 0.6031, val_acc: 0.3340
Epoch 140 : loss: 0.4316, best 0.4121, train_acc: 0.5947, val_acc: 0.3932
Epoch 141 : loss: 0.6790, best 0.4121, train_acc: 0.5985, val_acc: 0.4016
Epoch 142 : loss: 0.6341, best 0.4121, train_acc: 0.6081, val_acc: 0.3913
Epoch 143 : loss: 0.0255, best 0.4121, train_acc: 0.6093, val_acc: 0.4011
Epoch 144 : loss: 0.4953, best 0.4121, train_acc: 0.5836, val_acc: 0.3775
Epoch 145 : loss: 0.8181, best 0.4121, train_acc: 0.5988, val_acc: 0.3622
Epoch 146 : loss: 0.0947, best 0.4121, train_acc: 0.5911, val_acc: 0.4035
Epoch 147 : loss: 0.5554, best 0.4121, train_acc: 0.6066, val_acc: 0.3880
Epoch 148 : loss: 0.4289, best 0.4121, train_acc: 0.6148, val_acc: 0.3854
Epoch 149 : loss: 0.0037, best 0.4121, train_acc: 0.6114, val_acc: 0.4023
Epoch 150 : loss: 0.0133, best 0.4121, train_acc: 0.6197, val_acc: 0.3791
Epoch 151 : loss: 0.4493, best 0.4121, train_acc: 0.6124, val_acc: 0.4095
Epoch 152 : loss: 0.3515, best 0.4121, train_acc: 0.6127, val_acc: 0.4000
Epoch 153 : loss: 0.4767, best 0.4121, train_acc: 0.6134, val_acc: 0.3890
Epoch 154 : loss: 0.5234, best 0.4133, train_acc: 0.6146, val_acc: 0.4133
Epoch 155 : loss: 0.4102, best 0.4133, train_acc: 0.6174, val_acc: 0.4107
Epoch 156 : loss: 0.7330, best 0.4156, train_acc: 0.6210, val_acc: 0.4156
Epoch 157 : loss: 0.5317, best 0.4156, train_acc: 0.6155, val_acc: 0.3630
Epoch 158 : loss: 0.7034, best 0.4287, train_acc: 0.6030, val_acc: 0.4287
Epoch 159 : loss: 0.4163, best 0.4287, train_acc: 0.6181, val_acc: 0.3907
Epoch 160 : loss: 0.0135, best 0.4287, train_acc: 0.6261, val_acc: 0.4214
Epoch 161 : loss: 0.6594, best 0.4287, train_acc: 0.6124, val_acc: 0.4233
Epoch 162 : loss: 0.0014, best 0.4287, train_acc: 0.6169, val_acc: 0.4188
Epoch 163 : loss: 0.3759, best 0.4287, train_acc: 0.6257, val_acc: 0.4110
Epoch 164 : loss: 0.5635, best 0.4287, train_acc: 0.6182, val_acc: 0.4236
Epoch 165 : loss: 0.3752, best 0.4287, train_acc: 0.6324, val_acc: 0.4014
Epoch 166 : loss: 0.3397, best 0.4287, train_acc: 0.6214, val_acc: 0.4164
Epoch 167 : loss: 0.1396, best 0.4287, train_acc: 0.6220, val_acc: 0.3982
Epoch 168 : loss: 0.0963, best 0.4287, train_acc: 0.6195, val_acc: 0.4128
Epoch 169 : loss: 0.4084, best 0.4287, train_acc: 0.6192, val_acc: 0.3876
Epoch 170 : loss: 0.7851, best 0.4287, train_acc: 0.6454, val_acc: 0.4238
Epoch 171 : loss: 0.0954, best 0.4287, train_acc: 0.6329, val_acc: 0.4059
Epoch 172 : loss: 0.1740, best 0.4287, train_acc: 0.6223, val_acc: 0.4046
Epoch 173 : loss: 0.2839, best 0.4287, train_acc: 0.6240, val_acc: 0.4067
Epoch 174 : loss: 0.5038, best 0.4287, train_acc: 0.6328, val_acc: 0.4152
Epoch 175 : loss: 0.5658, best 0.4287, train_acc: 0.6301, val_acc: 0.4097
Epoch 176 : loss: 0.5831, best 0.4287, train_acc: 0.6313, val_acc: 0.4128
Epoch 177 : loss: 0.4607, best 0.4287, train_acc: 0.6212, val_acc: 0.4132
Epoch 178 : loss: 0.3716, best 0.4287, train_acc: 0.6361, val_acc: 0.4213
Epoch 179 : loss: 0.5834, best 0.4287, train_acc: 0.6424, val_acc: 0.4131
Epoch 180 : loss: 0.6818, best 0.4287, train_acc: 0.6414, val_acc: 0.4247
Epoch 181 : loss: 0.0805, best 0.4287, train_acc: 0.6443, val_acc: 0.4045
Epoch 182 : loss: 0.5478, best 0.4287, train_acc: 0.6424, val_acc: 0.3945
Epoch 183 : loss: 0.7054, best 0.4287, train_acc: 0.6158, val_acc: 0.4121
Epoch 184 : loss: 0.5474, best 0.4287, train_acc: 0.6392, val_acc: 0.4113
Epoch 185 : loss: 0.3626, best 0.4287, train_acc: 0.6415, val_acc: 0.3847
Epoch 186 : loss: 0.1411, best 0.4287, train_acc: 0.6383, val_acc: 0.3756
Epoch 187 : loss: 0.6244, best 0.4287, train_acc: 0.6456, val_acc: 0.4258
Epoch 188 : loss: 0.4102, best 0.4287, train_acc: 0.6354, val_acc: 0.4085
Epoch 189 : loss: 0.4380, best 0.4287, train_acc: 0.6374, val_acc: 0.4111
Epoch 190 : loss: 0.3670, best 0.4287, train_acc: 0.6510, val_acc: 0.4153
Epoch 191 : loss: 0.2182, best 0.4287, train_acc: 0.6511, val_acc: 0.3410
Epoch 192 : loss: 0.2918, best 0.4287, train_acc: 0.6387, val_acc: 0.4070
Epoch 193 : loss: 0.6031, best 0.4287, train_acc: 0.6364, val_acc: 0.4227
Epoch 194 : loss: 0.4677, best 0.4287, train_acc: 0.6443, val_acc: 0.3918
Epoch 195 : loss: 0.5714, best 0.4421, train_acc: 0.6459, val_acc: 0.4421
Epoch 196 : loss: 0.3478, best 0.4421, train_acc: 0.6527, val_acc: 0.3863
Epoch 197 : loss: 0.6206, best 0.4421, train_acc: 0.6481, val_acc: 0.4033
Epoch 198 : loss: 0.9012, best 0.4421, train_acc: 0.6551, val_acc: 0.3974
Epoch 199 : loss: 0.4514, best 0.4421, train_acc: 0.6525, val_acc: 0.4262
Epoch 200 : loss: 0.7008, best 0.4421, train_acc: 0.6469, val_acc: 0.4209
Epoch 201 : loss: 0.5396, best 0.4421, train_acc: 0.6475, val_acc: 0.4057
Epoch 202 : loss: 0.5040, best 0.4421, train_acc: 0.6530, val_acc: 0.4154
Epoch 203 : loss: 0.3517, best 0.4421, train_acc: 0.6682, val_acc: 0.4216
Epoch 204 : loss: 0.1126, best 0.4421, train_acc: 0.6458, val_acc: 0.4292
Epoch 205 : loss: 0.3145, best 0.4421, train_acc: 0.6634, val_acc: 0.4023
Epoch 206 : loss: 0.4569, best 0.4421, train_acc: 0.6611, val_acc: 0.4039
Epoch 207 : loss: 0.4188, best 0.4421, train_acc: 0.6519, val_acc: 0.4148
Epoch 208 : loss: 0.7123, best 0.4421, train_acc: 0.6607, val_acc: 0.4121
Epoch 209 : loss: 0.4637, best 0.4421, train_acc: 0.6652, val_acc: 0.3403
Epoch 210 : loss: 0.6768, best 0.4421, train_acc: 0.6514, val_acc: 0.4400
Epoch 211 : loss: 0.5600, best 0.4421, train_acc: 0.6551, val_acc: 0.4262
Epoch 212 : loss: 0.0084, best 0.4421, train_acc: 0.6483, val_acc: 0.4188
Epoch 213 : loss: 0.3515, best 0.4421, train_acc: 0.6557, val_acc: 0.4064
Epoch 214 : loss: 0.1753, best 0.4421, train_acc: 0.6552, val_acc: 0.4224
Epoch 215 : loss: 0.6709, best 0.4421, train_acc: 0.6645, val_acc: 0.4287
Epoch 216 : loss: 0.4929, best 0.4421, train_acc: 0.6583, val_acc: 0.3902
Epoch 217 : loss: 0.1431, best 0.4421, train_acc: 0.6648, val_acc: 0.4038
Epoch 218 : loss: 0.6280, best 0.4421, train_acc: 0.6580, val_acc: 0.4149
Epoch 219 : loss: 0.4761, best 0.4421, train_acc: 0.6564, val_acc: 0.4101
Epoch 220 : loss: 0.0062, best 0.4421, train_acc: 0.6683, val_acc: 0.4158
Epoch 221 : loss: 0.1018, best 0.4421, train_acc: 0.6634, val_acc: 0.4214
Epoch 222 : loss: 0.0087, best 0.4421, train_acc: 0.6682, val_acc: 0.4151
Epoch 223 : loss: 0.3372, best 0.4421, train_acc: 0.6663, val_acc: 0.4207
Epoch 224 : loss: 0.4392, best 0.4421, train_acc: 0.6528, val_acc: 0.4234
Epoch 225 : loss: 0.1293, best 0.4421, train_acc: 0.6681, val_acc: 0.4266
Epoch 226 : loss: 0.0662, best 0.4421, train_acc: 0.6706, val_acc: 0.3678
Epoch 227 : loss: 0.7516, best 0.4421, train_acc: 0.6515, val_acc: 0.4245
Epoch 228 : loss: 0.2816, best 0.4421, train_acc: 0.6585, val_acc: 0.4120
Epoch 229 : loss: 0.1316, best 0.4421, train_acc: 0.6524, val_acc: 0.4372
Epoch 230 : loss: 0.5356, best 0.4421, train_acc: 0.6695, val_acc: 0.4287
Epoch 231 : loss: 0.3526, best 0.4421, train_acc: 0.6625, val_acc: 0.4131
Epoch 232 : loss: 0.0989, best 0.4421, train_acc: 0.6714, val_acc: 0.4396
Epoch 233 : loss: 0.4358, best 0.4421, train_acc: 0.6698, val_acc: 0.4277
Epoch 234 : loss: 0.0853, best 0.4421, train_acc: 0.6641, val_acc: 0.4155
Epoch 235 : loss: 0.4984, best 0.4421, train_acc: 0.6703, val_acc: 0.4210
Epoch 236 : loss: 0.2394, best 0.4421, train_acc: 0.6712, val_acc: 0.4241
Epoch 237 : loss: 0.0546, best 0.4421, train_acc: 0.6748, val_acc: 0.4099
Epoch 238 : loss: 0.6293, best 0.4421, train_acc: 0.6684, val_acc: 0.4188
Epoch 239 : loss: 0.1779, best 0.4421, train_acc: 0.6714, val_acc: 0.4127
Epoch 240 : loss: 0.2906, best 0.4421, train_acc: 0.6775, val_acc: 0.4250
Epoch 241 : loss: 0.2701, best 0.4421, train_acc: 0.6763, val_acc: 0.3932
Epoch 242 : loss: 0.3382, best 0.4421, train_acc: 0.6760, val_acc: 0.4264
Epoch 243 : loss: 0.1137, best 0.4421, train_acc: 0.6792, val_acc: 0.4279
Epoch 244 : loss: 0.9145, best 0.4421, train_acc: 0.6716, val_acc: 0.4318
Epoch 245 : loss: 0.5415, best 0.4421, train_acc: 0.6792, val_acc: 0.4249
Epoch 246 : loss: 0.3492, best 0.4421, train_acc: 0.6734, val_acc: 0.3846
Epoch 247 : loss: 0.4698, best 0.4421, train_acc: 0.6630, val_acc: 0.4241
Epoch 248 : loss: 0.0463, best 0.4421, train_acc: 0.6841, val_acc: 0.4266
Epoch 249 : loss: 0.5058, best 0.4421, train_acc: 0.6882, val_acc: 0.4224
Epoch 250 : loss: 0.3861, best 0.4421, train_acc: 0.6728, val_acc: 0.3702
Epoch 251 : loss: 0.5232, best 0.4421, train_acc: 0.6741, val_acc: 0.4275
Epoch 252 : loss: 0.5058, best 0.4421, train_acc: 0.6696, val_acc: 0.3949
Epoch 253 : loss: 0.0992, best 0.4421, train_acc: 0.6912, val_acc: 0.4324
Epoch 254 : loss: 0.5799, best 0.4421, train_acc: 0.6823, val_acc: 0.4155
Epoch 255 : loss: 0.5037, best 0.4421, train_acc: 0.6864, val_acc: 0.3814
Epoch 256 : loss: 0.2840, best 0.4421, train_acc: 0.6777, val_acc: 0.4222
Epoch 257 : loss: 0.3454, best 0.4421, train_acc: 0.6785, val_acc: 0.4034
Epoch 258 : loss: 0.6966, best 0.4421, train_acc: 0.6724, val_acc: 0.3483
Epoch 259 : loss: 0.0108, best 0.4421, train_acc: 0.6675, val_acc: 0.4179
Epoch 260 : loss: 0.3750, best 0.4421, train_acc: 0.6740, val_acc: 0.4193
Epoch 261 : loss: 0.1296, best 0.4421, train_acc: 0.6816, val_acc: 0.4112
Epoch 262 : loss: 0.7804, best 0.4421, train_acc: 0.6684, val_acc: 0.4379
Epoch 263 : loss: 0.2637, best 0.4421, train_acc: 0.6685, val_acc: 0.4310
Epoch 264 : loss: 0.1127, best 0.4421, train_acc: 0.6802, val_acc: 0.3950
Epoch 265 : loss: 0.1239, best 0.4421, train_acc: 0.6853, val_acc: 0.3601
Epoch 266 : loss: 0.3814, best 0.4421, train_acc: 0.6791, val_acc: 0.4211
Epoch 267 : loss: 0.1121, best 0.4421, train_acc: 0.6898, val_acc: 0.4238
Epoch 268 : loss: 0.5039, best 0.4421, train_acc: 0.7008, val_acc: 0.4278
Epoch 269 : loss: 0.0710, best 0.4421, train_acc: 0.6864, val_acc: 0.4310
Epoch 270 : loss: 0.2637, best 0.4421, train_acc: 0.6853, val_acc: 0.4282
Epoch 271 : loss: 0.4551, best 0.4421, train_acc: 0.6822, val_acc: 0.4359
Epoch 272 : loss: 0.1748, best 0.4421, train_acc: 0.7002, val_acc: 0.4280
Epoch 273 : loss: 0.3419, best 0.4421, train_acc: 0.6917, val_acc: 0.4233
Epoch 274 : loss: 0.0687, best 0.4421, train_acc: 0.6962, val_acc: 0.4083
Epoch 275 : loss: 0.2853, best 0.4421, train_acc: 0.6888, val_acc: 0.4036
Epoch 276 : loss: 0.2701, best 0.4421, train_acc: 0.6848, val_acc: 0.4194
Epoch 277 : loss: 0.0408, best 0.4421, train_acc: 0.6896, val_acc: 0.3935
Epoch 278 : loss: 0.4133, best 0.4421, train_acc: 0.6847, val_acc: 0.3767
Epoch 279 : loss: 0.0646, best 0.4421, train_acc: 0.6902, val_acc: 0.3620
Epoch 280 : loss: 0.1078, best 0.4421, train_acc: 0.6834, val_acc: 0.4212
Epoch 281 : loss: 0.5718, best 0.4421, train_acc: 0.6891, val_acc: 0.3940
Epoch 282 : loss: 0.1620, best 0.4459, train_acc: 0.6923, val_acc: 0.4459
Epoch 283 : loss: 0.1913, best 0.4459, train_acc: 0.6881, val_acc: 0.4191
Epoch 284 : loss: 0.0543, best 0.4459, train_acc: 0.7086, val_acc: 0.4125
Epoch 285 : loss: 0.0943, best 0.4459, train_acc: 0.6983, val_acc: 0.3998
Epoch 286 : loss: 0.3617, best 0.4459, train_acc: 0.6976, val_acc: 0.4142
Epoch 287 : loss: 0.3011, best 0.4459, train_acc: 0.7008, val_acc: 0.3934
Epoch 288 : loss: 0.0156, best 0.4459, train_acc: 0.6984, val_acc: 0.4250
Epoch 289 : loss: 0.2186, best 0.4459, train_acc: 0.7071, val_acc: 0.4090
Epoch 290 : loss: 0.0828, best 0.4459, train_acc: 0.6914, val_acc: 0.4305
Epoch 291 : loss: 0.3750, best 0.4459, train_acc: 0.7037, val_acc: 0.4226
Epoch 292 : loss: 0.1383, best 0.4459, train_acc: 0.7037, val_acc: 0.4331
Epoch 293 : loss: 0.0189, best 0.4459, train_acc: 0.6931, val_acc: 0.4001
Epoch 294 : loss: 0.0865, best 0.4459, train_acc: 0.6895, val_acc: 0.4327
Epoch 295 : loss: 0.0684, best 0.4459, train_acc: 0.7012, val_acc: 0.4390
Epoch 296 : loss: 0.0140, best 0.4459, train_acc: 0.7028, val_acc: 0.4256
