drop = 0.35
model = GraphSAGE(772, 196, 64, drop, num_classes) #
# model.load_state_dict(torch.load('weights/graphSAGE_best40.pth',
#                                  map_location=torch.device('cpu')))
best_model, best_acc = train_n_valid(train_data, val_data, model, 1500, lr=0.001, path_save='weights/graphSAGE_best40.pth')

Epoch 1   : loss: 3.2423, best 0.0904, train_acc: 0.0445, val_acc: 0.0904
Epoch 40  : loss: 0.9988, best 0.3533, train_acc: 0.4358, val_acc: 0.3533
Epoch 41  : loss: 0.3135, best 0.3607, train_acc: 0.4605, val_acc: 0.3607
Epoch 42  : loss: 0.4221, best 0.3607, train_acc: 0.4603, val_acc: 0.3525
Epoch 43  : loss: 1.5179, best 0.3670, train_acc: 0.4552, val_acc: 0.3670
Epoch 44  : loss: 1.1132, best 0.3670, train_acc: 0.4632, val_acc: 0.3657
Epoch 45  : loss: 1.2323, best 0.3670, train_acc: 0.4781, val_acc: 0.3456
Epoch 46  : loss: 0.2126, best 0.3670, train_acc: 0.4684, val_acc: 0.3553
Epoch 47  : loss: 1.9100, best 0.3672, train_acc: 0.4791, val_acc: 0.3672
Epoch 48  : loss: 1.2565, best 0.3672, train_acc: 0.4812, val_acc: 0.3524
Epoch 49  : loss: 2.4718, best 0.3900, train_acc: 0.4864, val_acc: 0.3900
Epoch 50  : loss: 0.3847, best 0.3900, train_acc: 0.4915, val_acc: 0.3374
Epoch 51  : loss: 1.9258, best 0.3900, train_acc: 0.4942, val_acc: 0.3722
Epoch 52  : loss: 0.3070, best 0.3900, train_acc: 0.4795, val_acc: 0.3284
Epoch 53  : loss: 1.0087, best 0.4088, train_acc: 0.4799, val_acc: 0.4088
Epoch 54  : loss: 0.2739, best 0.4088, train_acc: 0.5021, val_acc: 0.3494
Epoch 55  : loss: 0.4828, best 0.4088, train_acc: 0.4911, val_acc: 0.3773
Epoch 56  : loss: 0.6660, best 0.4088, train_acc: 0.5051, val_acc: 0.3547
Epoch 57  : loss: 1.2033, best 0.4088, train_acc: 0.5114, val_acc: 0.3882
Epoch 58  : loss: 0.4806, best 0.4088, train_acc: 0.5016, val_acc: 0.3585
Epoch 59  : loss: 0.0597, best 0.4088, train_acc: 0.5153, val_acc: 0.3669
Epoch 60  : loss: 0.8444, best 0.4088, train_acc: 0.5171, val_acc: 0.3783
Epoch 61  : loss: 0.2234, best 0.4088, train_acc: 0.5215, val_acc: 0.3710
Epoch 62  : loss: 0.9459, best 0.4088, train_acc: 0.5266, val_acc: 0.3927
Epoch 63  : loss: 0.8807, best 0.4167, train_acc: 0.5147, val_acc: 0.4167
Epoch 64  : loss: 0.1462, best 0.4167, train_acc: 0.5283, val_acc: 0.3378
Epoch 65  : loss: 0.1424, best 0.4167, train_acc: 0.5247, val_acc: 0.4079
Epoch 66  : loss: 0.6895, best 0.4167, train_acc: 0.5361, val_acc: 0.3792
Epoch 67  : loss: 0.0454, best 0.4167, train_acc: 0.5400, val_acc: 0.3334
Epoch 68  : loss: 0.6839, best 0.4167, train_acc: 0.5334, val_acc: 0.3817
Epoch 69  : loss: 0.1496, best 0.4167, train_acc: 0.5320, val_acc: 0.4002
Epoch 70  : loss: 0.0356, best 0.4167, train_acc: 0.5342, val_acc: 0.3557
Epoch 71  : loss: 0.0209, best 0.4167, train_acc: 0.5381, val_acc: 0.3874
Epoch 72  : loss: 0.7065, best 0.4167, train_acc: 0.5635, val_acc: 0.4007
Epoch 73  : loss: 0.1669, best 0.4167, train_acc: 0.5442, val_acc: 0.3722
Epoch 74  : loss: 0.5709, best 0.4167, train_acc: 0.5609, val_acc: 0.3891
Epoch 75  : loss: 0.8775, best 0.4167, train_acc: 0.5342, val_acc: 0.3685
Epoch 76  : loss: 0.1612, best 0.4167, train_acc: 0.5589, val_acc: 0.3841
Epoch 77  : loss: 0.7532, best 0.4167, train_acc: 0.5534, val_acc: 0.3994
Epoch 78  : loss: 0.8072, best 0.4167, train_acc: 0.5633, val_acc: 0.3977
Epoch 79  : loss: 0.6014, best 0.4167, train_acc: 0.5563, val_acc: 0.4126
Epoch 80  : loss: 0.4661, best 0.4227, train_acc: 0.5603, val_acc: 0.4227
Epoch 81  : loss: 0.5800, best 0.4227, train_acc: 0.5729, val_acc: 0.3978
Epoch 82  : loss: 0.7462, best 0.4227, train_acc: 0.5638, val_acc: 0.3928
Epoch 83  : loss: 1.2638, best 0.4227, train_acc: 0.5804, val_acc: 0.4130
Epoch 84  : loss: 0.6352, best 0.4227, train_acc: 0.5727, val_acc: 0.3925
Epoch 85  : loss: 0.0256, best 0.4227, train_acc: 0.5555, val_acc: 0.4078
Epoch 86  : loss: 0.1233, best 0.4227, train_acc: 0.5734, val_acc: 0.4202
Epoch 87  : loss: 0.2491, best 0.4227, train_acc: 0.5827, val_acc: 0.3767
Epoch 88  : loss: 0.1022, best 0.4245, train_acc: 0.5652, val_acc: 0.4245
Epoch 89  : loss: 0.1027, best 0.4245, train_acc: 0.5834, val_acc: 0.3981
Epoch 90  : loss: 0.8373, best 0.4245, train_acc: 0.5893, val_acc: 0.4009
Epoch 91  : loss: 0.2785, best 0.4245, train_acc: 0.5823, val_acc: 0.4195
Epoch 92  : loss: 0.0869, best 0.4245, train_acc: 0.5895, val_acc: 0.4069
Epoch 93  : loss: 0.6622, best 0.4245, train_acc: 0.5834, val_acc: 0.4180
Epoch 94  : loss: 0.4072, best 0.4245, train_acc: 0.5914, val_acc: 0.3831
Epoch 95  : loss: 0.0977, best 0.4245, train_acc: 0.5782, val_acc: 0.4165
Epoch 96  : loss: 0.7560, best 0.4245, train_acc: 0.5867, val_acc: 0.4109
Epoch 97  : loss: 0.6592, best 0.4245, train_acc: 0.5909, val_acc: 0.4007
Epoch 98  : loss: 0.0248, best 0.4245, train_acc: 0.6011, val_acc: 0.4151
Epoch 99  : loss: 0.7466, best 0.4339, train_acc: 0.6077, val_acc: 0.4339
Epoch 100 : loss: 0.0482, best 0.4339, train_acc: 0.5872, val_acc: 0.3919
Epoch 101 : loss: 0.2295, best 0.4339, train_acc: 0.5828, val_acc: 0.4255
Epoch 102 : loss: 1.1275, best 0.4364, train_acc: 0.5887, val_acc: 0.4364
Epoch 103 : loss: 0.7374, best 0.4364, train_acc: 0.6021, val_acc: 0.4044
Epoch 104 : loss: 0.3076, best 0.4364, train_acc: 0.6052, val_acc: 0.3963
Epoch 105 : loss: 1.0443, best 0.4364, train_acc: 0.6034, val_acc: 0.4220
Epoch 106 : loss: 0.0203, best 0.4364, train_acc: 0.6057, val_acc: 0.4069
Epoch 107 : loss: 0.3622, best 0.4364, train_acc: 0.6084, val_acc: 0.4099
Epoch 108 : loss: 0.2691, best 0.4364, train_acc: 0.6204, val_acc: 0.4079
Epoch 109 : loss: 0.2179, best 0.4364, train_acc: 0.6209, val_acc: 0.4189
Epoch 110 : loss: 0.1926, best 0.4364, train_acc: 0.6044, val_acc: 0.4105
Epoch 111 : loss: 0.0600, best 0.4364, train_acc: 0.6159, val_acc: 0.4251
Epoch 112 : loss: 0.5442, best 0.4364, train_acc: 0.6204, val_acc: 0.4021
Epoch 113 : loss: 0.2060, best 0.4435, train_acc: 0.6193, val_acc: 0.4435
Epoch 114 : loss: 0.0219, best 0.4435, train_acc: 0.6135, val_acc: 0.4258
Epoch 115 : loss: 0.0231, best 0.4435, train_acc: 0.6244, val_acc: 0.4119
Epoch 116 : loss: 0.0819, best 0.4435, train_acc: 0.6105, val_acc: 0.4274
Epoch 117 : loss: 0.4452, best 0.4435, train_acc: 0.6154, val_acc: 0.4148
Epoch 118 : loss: 0.5572, best 0.4435, train_acc: 0.6252, val_acc: 0.3860
Epoch 119 : loss: 0.1483, best 0.4435, train_acc: 0.6185, val_acc: 0.4296
Epoch 120 : loss: 0.4864, best 0.4435, train_acc: 0.6130, val_acc: 0.4119
Epoch 121 : loss: 0.3007, best 0.4435, train_acc: 0.6239, val_acc: 0.4136
Epoch 122 : loss: 0.5851, best 0.4435, train_acc: 0.6199, val_acc: 0.4385
Epoch 123 : loss: 0.0160, best 0.4435, train_acc: 0.6261, val_acc: 0.3726
Epoch 124 : loss: 0.2104, best 0.4435, train_acc: 0.6430, val_acc: 0.4064
Epoch 125 : loss: 0.3460, best 0.4435, train_acc: 0.6390, val_acc: 0.4060
Epoch 126 : loss: 0.6152, best 0.4435, train_acc: 0.6261, val_acc: 0.3696
Epoch 127 : loss: 0.5249, best 0.4435, train_acc: 0.6238, val_acc: 0.4295
Epoch 128 : loss: 0.5725, best 0.4435, train_acc: 0.6277, val_acc: 0.3696
Epoch 129 : loss: 0.1206, best 0.4435, train_acc: 0.6362, val_acc: 0.4156
Epoch 130 : loss: 0.3202, best 0.4435, train_acc: 0.6265, val_acc: 0.3959
Epoch 131 : loss: 0.7175, best 0.4435, train_acc: 0.6236, val_acc: 0.4423
Epoch 132 : loss: 0.5834, best 0.4435, train_acc: 0.6237, val_acc: 0.4124
Epoch 133 : loss: 1.0180, best 0.4435, train_acc: 0.6112, val_acc: 0.4348
Epoch 134 : loss: 1.1732, best 0.4435, train_acc: 0.6441, val_acc: 0.4053
Epoch 135 : loss: 0.4548, best 0.4435, train_acc: 0.6348, val_acc: 0.4126
Epoch 136 : loss: 0.6579, best 0.4435, train_acc: 0.6392, val_acc: 0.4307
Epoch 137 : loss: 0.5828, best 0.4435, train_acc: 0.6541, val_acc: 0.4154
Epoch 138 : loss: 0.0562, best 0.4435, train_acc: 0.6381, val_acc: 0.4429
Epoch 139 : loss: 0.3870, best 0.4435, train_acc: 0.6448, val_acc: 0.3952
Epoch 140 : loss: 1.3165, best 0.4435, train_acc: 0.6345, val_acc: 0.4056
Epoch 141 : loss: 0.0078, best 0.4435, train_acc: 0.6525, val_acc: 0.4252
Epoch 142 : loss: 0.5701, best 0.4435, train_acc: 0.6438, val_acc: 0.4206
Epoch 143 : loss: 1.2845, best 0.4435, train_acc: 0.6281, val_acc: 0.4022
Epoch 144 : loss: 0.2894, best 0.4435, train_acc: 0.6530, val_acc: 0.4201
Epoch 145 : loss: 0.6849, best 0.4435, train_acc: 0.6475, val_acc: 0.3998
Epoch 146 : loss: 0.1579, best 0.4435, train_acc: 0.6541, val_acc: 0.4239
Epoch 147 : loss: 0.8973, best 0.4435, train_acc: 0.6496, val_acc: 0.4221
Epoch 148 : loss: 0.3437, best 0.4435, train_acc: 0.6416, val_acc: 0.4144
Epoch 149 : loss: 0.2973, best 0.4435, train_acc: 0.6575, val_acc: 0.4271
Epoch 150 : loss: 0.6844, best 0.4435, train_acc: 0.6542, val_acc: 0.3723
Epoch 151 : loss: 0.1606, best 0.4435, train_acc: 0.6415, val_acc: 0.4285
Epoch 152 : loss: 0.4354, best 0.4435, train_acc: 0.6497, val_acc: 0.4035
Epoch 153 : loss: 0.0609, best 0.4435, train_acc: 0.6554, val_acc: 0.4043
Epoch 154 : loss: 0.5197, best 0.4435, train_acc: 0.6693, val_acc: 0.4179
Epoch 155 : loss: 0.0721, best 0.4435, train_acc: 0.6598, val_acc: 0.4124
Epoch 156 : loss: 0.0567, best 0.4435, train_acc: 0.6650, val_acc: 0.4315
Epoch 157 : loss: 0.4284, best 0.4435, train_acc: 0.6486, val_acc: 0.4170
Epoch 158 : loss: 0.1519, best 0.4435, train_acc: 0.6622, val_acc: 0.4227
Epoch 159 : loss: 0.0483, best 0.4435, train_acc: 0.6469, val_acc: 0.4326
Epoch 160 : loss: 0.8620, best 0.4435, train_acc: 0.6667, val_acc: 0.4082
Epoch 161 : loss: 0.6053, best 0.4435, train_acc: 0.6672, val_acc: 0.4136
Epoch 162 : loss: 0.4224, best 0.4435, train_acc: 0.6485, val_acc: 0.4269
Epoch 163 : loss: 0.6045, best 0.4435, train_acc: 0.6702, val_acc: 0.4201
Epoch 164 : loss: 0.3208, best 0.4435, train_acc: 0.6588, val_acc: 0.4069
Epoch 165 : loss: 0.4477, best 0.4435, train_acc: 0.6669, val_acc: 0.4254
Epoch 166 : loss: 0.2536, best 0.4435, train_acc: 0.6622, val_acc: 0.3954
Epoch 167 : loss: 0.1662, best 0.4435, train_acc: 0.6644, val_acc: 0.4226
Epoch 168 : loss: 0.4734, best 0.4435, train_acc: 0.6748, val_acc: 0.4287
Epoch 169 : loss: 0.0091, best 0.4435, train_acc: 0.6745, val_acc: 0.4397
Epoch 170 : loss: 0.5073, best 0.4435, train_acc: 0.6586, val_acc: 0.4175
Epoch 171 : loss: 0.7232, best 0.4435, train_acc: 0.6719, val_acc: 0.4091
Epoch 172 : loss: 0.2756, best 0.4435, train_acc: 0.6620, val_acc: 0.3999
Epoch 173 : loss: 0.4018, best 0.4435, train_acc: 0.6793, val_acc: 0.4315
Epoch 174 : loss: 0.2312, best 0.4435, train_acc: 0.6611, val_acc: 0.3961
Epoch 175 : loss: 0.7482, best 0.4435, train_acc: 0.6648, val_acc: 0.4198
Epoch 176 : loss: 0.0780, best 0.4435, train_acc: 0.6727, val_acc: 0.4341
Epoch 177 : loss: 0.3020, best 0.4435, train_acc: 0.6716, val_acc: 0.4239
Epoch 178 : loss: 0.3268, best 0.4435, train_acc: 0.6665, val_acc: 0.4029
Epoch 179 : loss: 0.3288, best 0.4435, train_acc: 0.6584, val_acc: 0.3924
Epoch 180 : loss: 0.0069, best 0.4435, train_acc: 0.6769, val_acc: 0.4013
Epoch 181 : loss: 0.0586, best 0.4435, train_acc: 0.6680, val_acc: 0.3846
Epoch 182 : loss: 0.0000, best 0.4435, train_acc: 0.6701, val_acc: 0.3983
Epoch 183 : loss: 0.4653, best 0.4435, train_acc: 0.6877, val_acc: 0.4335
Epoch 184 : loss: 0.3122, best 0.4435, train_acc: 0.6858, val_acc: 0.4070
Epoch 185 : loss: 0.4278, best 0.4435, train_acc: 0.6865, val_acc: 0.4217
Epoch 186 : loss: 0.4510, best 0.4435, train_acc: 0.6806, val_acc: 0.4160
Epoch 187 : loss: 0.0062, best 0.4435, train_acc: 0.6996, val_acc: 0.4134
Epoch 188 : loss: 0.0535, best 0.4435, train_acc: 0.6821, val_acc: 0.4192
Epoch 189 : loss: 0.3641, best 0.4435, train_acc: 0.6882, val_acc: 0.3980
Epoch 190 : loss: 0.4213, best 0.4435, train_acc: 0.6724, val_acc: 0.4141
Epoch 191 : loss: 0.3169, best 0.4435, train_acc: 0.6837, val_acc: 0.4145
Epoch 192 : loss: 0.4564, best 0.4435, train_acc: 0.6811, val_acc: 0.4305
Epoch 193 : loss: 0.0899, best 0.4435, train_acc: 0.6850, val_acc: 0.4258
Epoch 194 : loss: 0.3364, best 0.4435, train_acc: 0.6814, val_acc: 0.4002
Epoch 195 : loss: 0.0991, best 0.4435, train_acc: 0.6828, val_acc: 0.4245
Epoch 196 : loss: 0.3777, best 0.4435, train_acc: 0.6797, val_acc: 0.4130
Epoch 197 : loss: 0.5376, best 0.4435, train_acc: 0.6870, val_acc: 0.4184
Epoch 198 : loss: 0.3402, best 0.4435, train_acc: 0.6860, val_acc: 0.4293
Epoch 199 : loss: 0.3035, best 0.4435, train_acc: 0.6715, val_acc: 0.4128
Epoch 200 : loss: 0.2871, best 0.4435, train_acc: 0.6993, val_acc: 0.4012
Epoch 201 : loss: 0.3357, best 0.4435, train_acc: 0.6890, val_acc: 0.4077
Epoch 202 : loss: 0.3307, best 0.4435, train_acc: 0.6791, val_acc: 0.4164
Epoch 203 : loss: 0.3153, best 0.4435, train_acc: 0.6840, val_acc: 0.4056
Epoch 204 : loss: 0.3431, best 0.4435, train_acc: 0.7055, val_acc: 0.4090
Epoch 205 : loss: 0.5018, best 0.4435, train_acc: 0.6994, val_acc: 0.4249
Epoch 206 : loss: 0.0761, best 0.4435, train_acc: 0.6908, val_acc: 0.4394
Epoch 207 : loss: 0.0436, best 0.4435, train_acc: 0.6888, val_acc: 0.4054
Epoch 208 : loss: 0.2848, best 0.4435, train_acc: 0.6875, val_acc: 0.4263
Epoch 209 : loss: 0.1116, best 0.4435, train_acc: 0.6930, val_acc: 0.4145
Epoch 210 : loss: 0.5083, best 0.4435, train_acc: 0.6967, val_acc: 0.4307
Epoch 211 : loss: 0.4436, best 0.4435, train_acc: 0.6961, val_acc: 0.4252
Epoch 212 : loss: 0.0579, best 0.4435, train_acc: 0.6947, val_acc: 0.4006
Epoch 213 : loss: 0.0074, best 0.4435, train_acc: 0.6979, val_acc: 0.4383
Epoch 214 : loss: 0.1294, best 0.4435, train_acc: 0.6960, val_acc: 0.3948
Epoch 215 : loss: 0.8354, best 0.4435, train_acc: 0.7005, val_acc: 0.4205
Epoch 216 : loss: 0.4870, best 0.4435, train_acc: 0.6887, val_acc: 0.4046
Epoch 217 : loss: 0.0854, best 0.4435, train_acc: 0.6668, val_acc: 0.4398
Epoch 218 : loss: 0.2491, best 0.4435, train_acc: 0.6945, val_acc: 0.4207
Epoch 219 : loss: 0.5736, best 0.4435, train_acc: 0.6981, val_acc: 0.4327
Epoch 220 : loss: 0.4836, best 0.4435, train_acc: 0.6933, val_acc: 0.3742
Epoch 221 : loss: 0.0995, best 0.4435, train_acc: 0.6923, val_acc: 0.4378
Epoch 222 : loss: 0.4357, best 0.4435, train_acc: 0.6991, val_acc: 0.4239
Epoch 223 : loss: 0.3799, best 0.4435, train_acc: 0.6877, val_acc: 0.4229
Epoch 224 : loss: 0.4318, best 0.4435, train_acc: 0.7092, val_acc: 0.4428
Epoch 225 : loss: 0.4692, best 0.4435, train_acc: 0.7029, val_acc: 0.4298
Epoch 226 : loss: 0.4215, best 0.4435, train_acc: 0.7039, val_acc: 0.4136
Epoch 227 : loss: 0.5617, best 0.4435, train_acc: 0.7006, val_acc: 0.4133
Epoch 228 : loss: 0.3194, best 0.4435, train_acc: 0.7082, val_acc: 0.3818
Epoch 229 : loss: 0.0020, best 0.4435, train_acc: 0.6980, val_acc: 0.4265
Epoch 230 : loss: 0.4287, best 0.4435, train_acc: 0.6890, val_acc: 0.4021
Epoch 231 : loss: 0.4225, best 0.4435, train_acc: 0.7094, val_acc: 0.4337
Epoch 232 : loss: 0.3184, best 0.4435, train_acc: 0.6992, val_acc: 0.4313
Epoch 233 : loss: 0.3093, best 0.4435, train_acc: 0.7107, val_acc: 0.4123
Epoch 234 : loss: 0.0533, best 0.4435, train_acc: 0.7182, val_acc: 0.4295
Epoch 235 : loss: 0.5748, best 0.4435, train_acc: 0.7129, val_acc: 0.3865
Epoch 236 : loss: 0.0000, best 0.4435, train_acc: 0.7103, val_acc: 0.4398
Epoch 237 : loss: 0.2673, best 0.4435, train_acc: 0.7066, val_acc: 0.4041
Epoch 238 : loss: 0.3739, best 0.4435, train_acc: 0.6997, val_acc: 0.4180
Epoch 239 : loss: 0.2350, best 0.4435, train_acc: 0.7080, val_acc: 0.4028
Epoch 240 : loss: 0.1174, best 0.4435, train_acc: 0.7198, val_acc: 0.4031
Epoch 241 : loss: 0.3966, best 0.4435, train_acc: 0.7077, val_acc: 0.3150
Epoch 242 : loss: 0.0458, best 0.4458, train_acc: 0.7094, val_acc: 0.4458
Epoch 243 : loss: 0.1901, best 0.4458, train_acc: 0.7274, val_acc: 0.4231
Epoch 244 : loss: 0.1206, best 0.4458, train_acc: 0.7167, val_acc: 0.4241
Epoch 245 : loss: 0.0596, best 0.4458, train_acc: 0.7141, val_acc: 0.3954
Epoch 246 : loss: 0.4815, best 0.4458, train_acc: 0.7129, val_acc: 0.4108
Epoch 247 : loss: 0.3918, best 0.4458, train_acc: 0.7101, val_acc: 0.3805
Epoch 248 : loss: 0.1233, best 0.4458, train_acc: 0.6977, val_acc: 0.4240
Epoch 249 : loss: 0.0121, best 0.4458, train_acc: 0.7184, val_acc: 0.4121
Epoch 250 : loss: 0.0790, best 0.4458, train_acc: 0.7131, val_acc: 0.4009
Epoch 251 : loss: 0.0132, best 0.4458, train_acc: 0.7206, val_acc: 0.4018
Epoch 252 : loss: 0.3712, best 0.4458, train_acc: 0.7079, val_acc: 0.4116
Epoch 253 : loss: 0.1288, best 0.4458, train_acc: 0.7212, val_acc: 0.4048
Epoch 254 : loss: 0.0385, best 0.4458, train_acc: 0.7184, val_acc: 0.4052
Epoch 255 : loss: 0.6911, best 0.4458, train_acc: 0.7256, val_acc: 0.4253
Epoch 256 : loss: 0.1745, best 0.4458, train_acc: 0.7125, val_acc: 0.4020
Epoch 257 : loss: 0.2285, best 0.4458, train_acc: 0.7195, val_acc: 0.4049
Epoch 258 : loss: 0.1928, best 0.4458, train_acc: 0.7206, val_acc: 0.4164
Epoch 259 : loss: 0.2190, best 0.4458, train_acc: 0.7202, val_acc: 0.4039
Epoch 260 : loss: 0.2679, best 0.4458, train_acc: 0.6974, val_acc: 0.4262
Epoch 261 : loss: 0.1407, best 0.4458, train_acc: 0.7185, val_acc: 0.4162
Epoch 262 : loss: 0.1615, best 0.4458, train_acc: 0.7165, val_acc: 0.4096
Epoch 263 : loss: 0.0628, best 0.4458, train_acc: 0.7184, val_acc: 0.4074
Epoch 264 : loss: 0.0695, best 0.4458, train_acc: 0.7239, val_acc: 0.4333
Epoch 265 : loss: 0.1631, best 0.4458, train_acc: 0.7328, val_acc: 0.4022
Epoch 266 : loss: 0.0646, best 0.4458, train_acc: 0.7159, val_acc: 0.4086
Epoch 267 : loss: 0.2672, best 0.4458, train_acc: 0.7252, val_acc: 0.3885
Epoch 268 : loss: 0.3137, best 0.4458, train_acc: 0.7109, val_acc: 0.3929
Epoch 269 : loss: 0.6093, best 0.4458, train_acc: 0.7352, val_acc: 0.3892
Epoch 270 : loss: 0.0644, best 0.4458, train_acc: 0.7306, val_acc: 0.4265
Epoch 271 : loss: 0.0430, best 0.4458, train_acc: 0.7137, val_acc: 0.4110
Epoch 272 : loss: 0.4294, best 0.4458, train_acc: 0.7214, val_acc: 0.3914
Epoch 273 : loss: 0.1352, best 0.4458, train_acc: 0.7293, val_acc: 0.3901
Epoch 274 : loss: 0.0000, best 0.4458, train_acc: 0.7321, val_acc: 0.3943
Epoch 275 : loss: 0.4802, best 0.4458, train_acc: 0.7217, val_acc: 0.4289
Epoch 276 : loss: 0.7497, best 0.4458, train_acc: 0.7315, val_acc: 0.4046
Epoch 277 : loss: 0.3166, best 0.4458, train_acc: 0.7309, val_acc: 0.3969
Epoch 278 : loss: 0.3685, best 0.4458, train_acc: 0.7304, val_acc: 0.4234
Epoch 279 : loss: 0.1217, best 0.4458, train_acc: 0.7425, val_acc: 0.4181
Epoch 280 : loss: 0.4245, best 0.4458, train_acc: 0.7339, val_acc: 0.3995
Epoch 281 : loss: 0.0591, best 0.4458, train_acc: 0.7322, val_acc: 0.3871
Epoch 282 : loss: 0.0536, best 0.4458, train_acc: 0.7399, val_acc: 0.3494
Epoch 283 : loss: 0.6989, best 0.4458, train_acc: 0.7239, val_acc: 0.4043
Epoch 284 : loss: 0.3879, best 0.4458, train_acc: 0.7423, val_acc: 0.4282
Epoch 285 : loss: 0.0102, best 0.4458, train_acc: 0.7392, val_acc: 0.4057
Epoch 286 : loss: 0.0350, best 0.4458, train_acc: 0.7441, val_acc: 0.4320
Epoch 287 : loss: 0.3576, best 0.4458, train_acc: 0.7268, val_acc: 0.3699
Epoch 288 : loss: 0.3963, best 0.4458, train_acc: 0.7449, val_acc: 0.4266
Epoch 289 : loss: 0.3152, best 0.4458, train_acc: 0.7369, val_acc: 0.3858
Epoch 290 : loss: 0.3209, best 0.4458, train_acc: 0.7317, val_acc: 0.4037
Epoch 291 : loss: 0.3328, best 0.4458, train_acc: 0.7346, val_acc: 0.4250
Epoch 292 : loss: 0.0961, best 0.4458, train_acc: 0.7237, val_acc: 0.3922
Epoch 293 : loss: 0.2005, best 0.4458, train_acc: 0.7185, val_acc: 0.3672
Epoch 294 : loss: 0.3297, best 0.4458, train_acc: 0.7412, val_acc: 0.4121
Epoch 295 : loss: 0.4136, best 0.4458, train_acc: 0.7366, val_acc: 0.3929
Epoch 296 : loss: 0.1781, best 0.4458, train_acc: 0.7430, val_acc: 0.4151
Epoch 297 : loss: 0.1383, best 0.4458, train_acc: 0.7498, val_acc: 0.4234
