drop = 0.5
model = GraphSAGE(772, 196, 64, drop, num_classes) #
# model.load_state_dict(torch.load('weights/graphSAGE_best40.pth',
#                                  map_location=torch.device('cpu')))
best_model, best_acc = train_n_valid(train_data, val_data, model, 1500, lr=0.001, path_save='weights/graphSAGE_best40.pth')
Epoch 1   : loss: 3.6447, best 0.0659, train_acc: 0.0478, val_acc: 0.0659
Epoch 87  : loss: 0.1811, best 0.4029, train_acc: 0.4970, val_acc: 0.3840
Epoch 88  : loss: 0.8268, best 0.4145, train_acc: 0.5221, val_acc: 0.4145
Epoch 89  : loss: 0.8599, best 0.4145, train_acc: 0.5080, val_acc: 0.3783
Epoch 90  : loss: 0.9956, best 0.4145, train_acc: 0.5125, val_acc: 0.3689
Epoch 91  : loss: 1.8232, best 0.4145, train_acc: 0.5180, val_acc: 0.3818
Epoch 92  : loss: 0.0023, best 0.4145, train_acc: 0.5254, val_acc: 0.3956
Epoch 93  : loss: 0.3946, best 0.4145, train_acc: 0.5135, val_acc: 0.4064
Epoch 94  : loss: 1.2788, best 0.4145, train_acc: 0.5059, val_acc: 0.4063
Epoch 95  : loss: 0.0007, best 0.4145, train_acc: 0.5050, val_acc: 0.3796
Epoch 96  : loss: 0.2511, best 0.4145, train_acc: 0.5258, val_acc: 0.3877
Epoch 97  : loss: 0.9714, best 0.4145, train_acc: 0.5296, val_acc: 0.4053
Epoch 98  : loss: 0.6767, best 0.4145, train_acc: 0.5336, val_acc: 0.3683
Epoch 99  : loss: 0.8918, best 0.4145, train_acc: 0.5156, val_acc: 0.3952
Epoch 100 : loss: 0.9498, best 0.4145, train_acc: 0.5264, val_acc: 0.3866
Epoch 101 : loss: 0.9648, best 0.4145, train_acc: 0.5063, val_acc: 0.3631
Epoch 102 : loss: 0.6851, best 0.4145, train_acc: 0.5160, val_acc: 0.3998
Epoch 103 : loss: 0.1613, best 0.4145, train_acc: 0.5250, val_acc: 0.3920
Epoch 104 : loss: 0.9395, best 0.4145, train_acc: 0.5275, val_acc: 0.3974
Epoch 105 : loss: 0.7669, best 0.4145, train_acc: 0.5219, val_acc: 0.3973
Epoch 106 : loss: 0.4581, best 0.4145, train_acc: 0.5244, val_acc: 0.4090
Epoch 107 : loss: 0.5786, best 0.4145, train_acc: 0.5405, val_acc: 0.3354
Epoch 108 : loss: 0.6098, best 0.4145, train_acc: 0.5310, val_acc: 0.3969
Epoch 109 : loss: 0.8566, best 0.4167, train_acc: 0.5248, val_acc: 0.4167
Epoch 110 : loss: 0.2852, best 0.4228, train_acc: 0.5451, val_acc: 0.4228
Epoch 111 : loss: 0.8120, best 0.4228, train_acc: 0.5427, val_acc: 0.3501
Epoch 112 : loss: 0.7495, best 0.4228, train_acc: 0.5463, val_acc: 0.4127
Epoch 113 : loss: 0.5926, best 0.4228, train_acc: 0.5458, val_acc: 0.3973
Epoch 114 : loss: 2.0965, best 0.4228, train_acc: 0.5370, val_acc: 0.3787
Epoch 115 : loss: 0.6115, best 0.4228, train_acc: 0.5374, val_acc: 0.3870
Epoch 116 : loss: 0.7370, best 0.4228, train_acc: 0.5365, val_acc: 0.3881
Epoch 117 : loss: 0.1241, best 0.4228, train_acc: 0.5502, val_acc: 0.3974
Epoch 118 : loss: 0.5420, best 0.4228, train_acc: 0.5459, val_acc: 0.3629
Epoch 119 : loss: 0.2028, best 0.4228, train_acc: 0.5437, val_acc: 0.3896
Epoch 120 : loss: 0.5868, best 0.4228, train_acc: 0.5522, val_acc: 0.3666
Epoch 121 : loss: 0.2801, best 0.4228, train_acc: 0.5465, val_acc: 0.3860
Epoch 122 : loss: 0.8350, best 0.4228, train_acc: 0.5549, val_acc: 0.4125
Epoch 123 : loss: 1.0024, best 0.4253, train_acc: 0.5549, val_acc: 0.4253
Epoch 124 : loss: 0.7840, best 0.4267, train_acc: 0.5392, val_acc: 0.4267
Epoch 125 : loss: 1.2618, best 0.4267, train_acc: 0.5532, val_acc: 0.3754
Epoch 126 : loss: 0.3562, best 0.4267, train_acc: 0.5467, val_acc: 0.4041
Epoch 127 : loss: 0.7006, best 0.4267, train_acc: 0.5573, val_acc: 0.4035
Epoch 128 : loss: 0.1193, best 0.4267, train_acc: 0.5422, val_acc: 0.3863
Epoch 129 : loss: 0.8030, best 0.4267, train_acc: 0.5591, val_acc: 0.4202
Epoch 130 : loss: 0.1212, best 0.4267, train_acc: 0.5473, val_acc: 0.4031
Epoch 131 : loss: 0.6388, best 0.4267, train_acc: 0.5601, val_acc: 0.4014
Epoch 132 : loss: 1.2380, best 0.4267, train_acc: 0.5543, val_acc: 0.3990
Epoch 133 : loss: 0.7826, best 0.4267, train_acc: 0.5570, val_acc: 0.3830
Epoch 134 : loss: 0.2710, best 0.4267, train_acc: 0.5508, val_acc: 0.4110
Epoch 135 : loss: 1.8435, best 0.4267, train_acc: 0.5586, val_acc: 0.4020
Epoch 136 : loss: 0.2094, best 0.4267, train_acc: 0.5531, val_acc: 0.3850
Epoch 137 : loss: 0.1546, best 0.4267, train_acc: 0.5569, val_acc: 0.4047
Epoch 138 : loss: 0.7672, best 0.4267, train_acc: 0.5583, val_acc: 0.3809
Epoch 139 : loss: 0.2763, best 0.4267, train_acc: 0.5514, val_acc: 0.3916
Epoch 140 : loss: 0.8171, best 0.4267, train_acc: 0.5560, val_acc: 0.3898
Epoch 141 : loss: 0.5116, best 0.4267, train_acc: 0.5638, val_acc: 0.3759
Epoch 142 : loss: 0.6051, best 0.4267, train_acc: 0.5737, val_acc: 0.3881
Epoch 143 : loss: 0.5450, best 0.4267, train_acc: 0.5610, val_acc: 0.3900
Epoch 144 : loss: 1.6645, best 0.4267, train_acc: 0.5644, val_acc: 0.4065
Epoch 145 : loss: 0.5284, best 0.4267, train_acc: 0.5611, val_acc: 0.3851
Epoch 146 : loss: 0.6454, best 0.4267, train_acc: 0.5613, val_acc: 0.3824
Epoch 147 : loss: 0.3615, best 0.4267, train_acc: 0.5689, val_acc: 0.4045
Epoch 148 : loss: 0.5481, best 0.4267, train_acc: 0.5662, val_acc: 0.4049
Epoch 149 : loss: 0.6144, best 0.4267, train_acc: 0.5618, val_acc: 0.4095
Epoch 150 : loss: 0.5369, best 0.4267, train_acc: 0.5804, val_acc: 0.3888
Epoch 151 : loss: 0.2922, best 0.4267, train_acc: 0.5674, val_acc: 0.4049
Epoch 152 : loss: 0.7046, best 0.4267, train_acc: 0.5774, val_acc: 0.4028
Epoch 153 : loss: 0.4249, best 0.4267, train_acc: 0.5749, val_acc: 0.3957
Epoch 154 : loss: 0.6819, best 0.4267, train_acc: 0.5619, val_acc: 0.4000
Epoch 155 : loss: 0.4879, best 0.4267, train_acc: 0.5771, val_acc: 0.3884
Epoch 156 : loss: 0.6679, best 0.4267, train_acc: 0.5778, val_acc: 0.4057
Epoch 157 : loss: 0.4241, best 0.4267, train_acc: 0.5821, val_acc: 0.3880
Epoch 158 : loss: 1.3964, best 0.4267, train_acc: 0.5742, val_acc: 0.3909
Epoch 159 : loss: 0.6024, best 0.4267, train_acc: 0.5815, val_acc: 0.3787
Epoch 160 : loss: 0.6661, best 0.4267, train_acc: 0.5618, val_acc: 0.4040
Epoch 161 : loss: 0.1479, best 0.4267, train_acc: 0.5857, val_acc: 0.3934
Epoch 162 : loss: 0.0478, best 0.4267, train_acc: 0.5842, val_acc: 0.3757
Epoch 163 : loss: 0.5611, best 0.4267, train_acc: 0.5760, val_acc: 0.4267
Epoch 164 : loss: 0.9302, best 0.4267, train_acc: 0.5656, val_acc: 0.3894
Epoch 165 : loss: 0.2681, best 0.4267, train_acc: 0.5870, val_acc: 0.4046
Epoch 166 : loss: 0.8104, best 0.4267, train_acc: 0.5740, val_acc: 0.4123
Epoch 167 : loss: 0.8848, best 0.4267, train_acc: 0.5875, val_acc: 0.3898
Epoch 168 : loss: 0.2048, best 0.4267, train_acc: 0.5791, val_acc: 0.3945
Epoch 169 : loss: 0.6185, best 0.4267, train_acc: 0.5892, val_acc: 0.4164
Epoch 170 : loss: 0.5926, best 0.4267, train_acc: 0.5902, val_acc: 0.4006
Epoch 171 : loss: 0.0903, best 0.4267, train_acc: 0.5810, val_acc: 0.3905
Epoch 172 : loss: 0.7261, best 0.4267, train_acc: 0.5900, val_acc: 0.3936
Epoch 173 : loss: 0.9561, best 0.4267, train_acc: 0.5830, val_acc: 0.4055
Epoch 174 : loss: 0.5888, best 0.4267, train_acc: 0.5921, val_acc: 0.3916
Epoch 175 : loss: 0.4664, best 0.4267, train_acc: 0.5886, val_acc: 0.3954
Epoch 176 : loss: 0.6169, best 0.4267, train_acc: 0.5913, val_acc: 0.3948
Epoch 177 : loss: 0.9814, best 0.4267, train_acc: 0.5798, val_acc: 0.4150
Epoch 178 : loss: 0.6709, best 0.4267, train_acc: 0.5884, val_acc: 0.3902
Epoch 179 : loss: 0.2334, best 0.4267, train_acc: 0.6023, val_acc: 0.4095
Epoch 180 : loss: 1.2417, best 0.4267, train_acc: 0.6042, val_acc: 0.4057
Epoch 181 : loss: 1.4815, best 0.4267, train_acc: 0.5998, val_acc: 0.4018
Epoch 182 : loss: 0.1583, best 0.4267, train_acc: 0.5922, val_acc: 0.4107
Epoch 183 : loss: 0.1962, best 0.4267, train_acc: 0.5950, val_acc: 0.3871
Epoch 184 : loss: 0.0731, best 0.4267, train_acc: 0.5870, val_acc: 0.4152
Epoch 185 : loss: 0.3730, best 0.4267, train_acc: 0.5856, val_acc: 0.4139
Epoch 186 : loss: 0.4957, best 0.4267, train_acc: 0.5975, val_acc: 0.4207
Epoch 187 : loss: 0.1101, best 0.4267, train_acc: 0.5950, val_acc: 0.4098
Epoch 188 : loss: 0.7487, best 0.4267, train_acc: 0.5938, val_acc: 0.4106
Epoch 189 : loss: 0.6868, best 0.4267, train_acc: 0.5975, val_acc: 0.4046
Epoch 190 : loss: 0.3903, best 0.4267, train_acc: 0.5986, val_acc: 0.4018
Epoch 191 : loss: 0.5833, best 0.4267, train_acc: 0.6060, val_acc: 0.4144
Epoch 192 : loss: 0.6203, best 0.4267, train_acc: 0.6041, val_acc: 0.4081
Epoch 193 : loss: 0.7276, best 0.4279, train_acc: 0.6059, val_acc: 0.4279
Epoch 194 : loss: 0.1716, best 0.4279, train_acc: 0.6086, val_acc: 0.3606
Epoch 195 : loss: 0.7884, best 0.4279, train_acc: 0.5922, val_acc: 0.4021
Epoch 196 : loss: 0.3240, best 0.4286, train_acc: 0.5897, val_acc: 0.4286
Epoch 197 : loss: 0.2586, best 0.4286, train_acc: 0.6119, val_acc: 0.4148
Epoch 198 : loss: 0.1785, best 0.4286, train_acc: 0.5977, val_acc: 0.4050
Epoch 199 : loss: 0.1850, best 0.4286, train_acc: 0.5970, val_acc: 0.3950
Epoch 200 : loss: 1.5233, best 0.4286, train_acc: 0.5945, val_acc: 0.4172
Epoch 201 : loss: 0.0172, best 0.4286, train_acc: 0.6018, val_acc: 0.4115
Epoch 202 : loss: 0.9251, best 0.4388, train_acc: 0.6047, val_acc: 0.4388
Epoch 203 : loss: 0.2305, best 0.4388, train_acc: 0.5992, val_acc: 0.4225
Epoch 204 : loss: 1.3240, best 0.4388, train_acc: 0.5876, val_acc: 0.4186
Epoch 205 : loss: 0.2728, best 0.4388, train_acc: 0.5987, val_acc: 0.3926
Epoch 206 : loss: 0.4217, best 0.4388, train_acc: 0.5978, val_acc: 0.4013
Epoch 207 : loss: 1.0088, best 0.4388, train_acc: 0.6032, val_acc: 0.4113
Epoch 208 : loss: 0.6059, best 0.4388, train_acc: 0.6034, val_acc: 0.4146
Epoch 209 : loss: 0.1434, best 0.4388, train_acc: 0.6145, val_acc: 0.4073
Epoch 210 : loss: 0.4072, best 0.4388, train_acc: 0.6088, val_acc: 0.4221
Epoch 211 : loss: 0.2967, best 0.4388, train_acc: 0.6089, val_acc: 0.4338
Epoch 212 : loss: 0.1088, best 0.4388, train_acc: 0.6146, val_acc: 0.4253
Epoch 213 : loss: 0.4762, best 0.4388, train_acc: 0.6136, val_acc: 0.4162
Epoch 214 : loss: 0.3511, best 0.4388, train_acc: 0.6140, val_acc: 0.4255
Epoch 215 : loss: 0.6161, best 0.4388, train_acc: 0.6227, val_acc: 0.3996
Epoch 216 : loss: 0.5026, best 0.4388, train_acc: 0.6090, val_acc: 0.4021
Epoch 217 : loss: 0.0716, best 0.4388, train_acc: 0.6150, val_acc: 0.3953
Epoch 218 : loss: 0.0906, best 0.4388, train_acc: 0.6178, val_acc: 0.4091
Epoch 219 : loss: 0.5204, best 0.4388, train_acc: 0.6152, val_acc: 0.4170
Epoch 220 : loss: 0.4627, best 0.4388, train_acc: 0.6154, val_acc: 0.3821
Epoch 221 : loss: 0.0837, best 0.4388, train_acc: 0.6155, val_acc: 0.3965
Epoch 222 : loss: 0.2129, best 0.4388, train_acc: 0.6032, val_acc: 0.3953
Epoch 223 : loss: 0.4014, best 0.4388, train_acc: 0.6291, val_acc: 0.4053
Epoch 224 : loss: 0.9040, best 0.4388, train_acc: 0.6157, val_acc: 0.3798
Epoch 225 : loss: 0.4063, best 0.4388, train_acc: 0.6024, val_acc: 0.4073
Epoch 226 : loss: 0.6067, best 0.4388, train_acc: 0.6169, val_acc: 0.4083
Epoch 227 : loss: 0.5496, best 0.4388, train_acc: 0.6175, val_acc: 0.3937
Epoch 228 : loss: 0.5459, best 0.4388, train_acc: 0.6055, val_acc: 0.4046
Epoch 229 : loss: 0.4156, best 0.4388, train_acc: 0.6115, val_acc: 0.3866
Epoch 230 : loss: 0.1744, best 0.4388, train_acc: 0.6176, val_acc: 0.4058
Epoch 231 : loss: 0.3023, best 0.4388, train_acc: 0.6135, val_acc: 0.4191
Epoch 232 : loss: 0.1987, best 0.4388, train_acc: 0.6254, val_acc: 0.4163
Epoch 233 : loss: 0.0172, best 0.4388, train_acc: 0.6190, val_acc: 0.4087
Epoch 234 : loss: 0.4320, best 0.4388, train_acc: 0.6189, val_acc: 0.4144
Epoch 235 : loss: 0.3832, best 0.4388, train_acc: 0.6219, val_acc: 0.3516
Epoch 236 : loss: 0.7537, best 0.4388, train_acc: 0.6241, val_acc: 0.4157
Epoch 237 : loss: 0.7038, best 0.4388, train_acc: 0.6154, val_acc: 0.3934
Epoch 238 : loss: 0.3528, best 0.4388, train_acc: 0.6139, val_acc: 0.3956
Epoch 239 : loss: 1.1849, best 0.4388, train_acc: 0.6208, val_acc: 0.4080
Epoch 240 : loss: 0.3705, best 0.4388, train_acc: 0.6243, val_acc: 0.4098
Epoch 241 : loss: 0.5115, best 0.4388, train_acc: 0.6243, val_acc: 0.4194
Epoch 242 : loss: 0.1133, best 0.4388, train_acc: 0.6163, val_acc: 0.4126
Epoch 243 : loss: 0.3096, best 0.4388, train_acc: 0.6334, val_acc: 0.4001
Epoch 244 : loss: 0.0073, best 0.4388, train_acc: 0.6303, val_acc: 0.3946
Epoch 245 : loss: 0.0706, best 0.4388, train_acc: 0.6129, val_acc: 0.3932
Epoch 246 : loss: 0.4722, best 0.4388, train_acc: 0.6230, val_acc: 0.4157
Epoch 247 : loss: 0.5616, best 0.4388, train_acc: 0.6239, val_acc: 0.4036
Epoch 248 : loss: 0.1926, best 0.4388, train_acc: 0.6367, val_acc: 0.3985
Epoch 249 : loss: 0.0795, best 0.4388, train_acc: 0.6303, val_acc: 0.4159
Epoch 250 : loss: 0.5295, best 0.4388, train_acc: 0.6279, val_acc: 0.4114
Epoch 251 : loss: 0.5925, best 0.4388, train_acc: 0.6253, val_acc: 0.4083
Epoch 252 : loss: 0.3842, best 0.4388, train_acc: 0.6253, val_acc: 0.4186
Epoch 253 : loss: 0.8545, best 0.4388, train_acc: 0.6370, val_acc: 0.4175
Epoch 254 : loss: 1.0853, best 0.4388, train_acc: 0.6215, val_acc: 0.4038
Epoch 255 : loss: 0.3091, best 0.4388, train_acc: 0.6257, val_acc: 0.4291
Epoch 256 : loss: 0.6408, best 0.4388, train_acc: 0.6171, val_acc: 0.4028
Epoch 257 : loss: 0.3161, best 0.4388, train_acc: 0.6318, val_acc: 0.3925
Epoch 258 : loss: 0.1152, best 0.4388, train_acc: 0.6267, val_acc: 0.4210
Epoch 259 : loss: 0.1440, best 0.4388, train_acc: 0.6232, val_acc: 0.4125
Epoch 260 : loss: 0.4055, best 0.4388, train_acc: 0.6216, val_acc: 0.4272
Epoch 261 : loss: 0.0664, best 0.4388, train_acc: 0.6250, val_acc: 0.4227
Epoch 262 : loss: 0.1218, best 0.4388, train_acc: 0.6306, val_acc: 0.4159
Epoch 263 : loss: 0.5111, best 0.4388, train_acc: 0.6325, val_acc: 0.4142
Epoch 264 : loss: 0.7669, best 0.4388, train_acc: 0.6243, val_acc: 0.4063
Epoch 265 : loss: 0.1127, best 0.4388, train_acc: 0.6258, val_acc: 0.4150
Epoch 266 : loss: 0.0300, best 0.4388, train_acc: 0.6381, val_acc: 0.4098
Epoch 267 : loss: 0.6613, best 0.4388, train_acc: 0.6204, val_acc: 0.4163
Epoch 268 : loss: 0.6204, best 0.4388, train_acc: 0.6303, val_acc: 0.4018
Epoch 269 : loss: 0.0951, best 0.4388, train_acc: 0.6272, val_acc: 0.4090
Epoch 270 : loss: 0.1782, best 0.4388, train_acc: 0.6352, val_acc: 0.3902
Epoch 271 : loss: 0.0063, best 0.4388, train_acc: 0.6365, val_acc: 0.4206
Epoch 272 : loss: 0.1794, best 0.4388, train_acc: 0.6365, val_acc: 0.4172
Epoch 273 : loss: 0.8164, best 0.4388, train_acc: 0.6452, val_acc: 0.4177
Epoch 274 : loss: 0.0657, best 0.4388, train_acc: 0.6358, val_acc: 0.3919
Epoch 275 : loss: 0.4340, best 0.4388, train_acc: 0.6416, val_acc: 0.4015
Epoch 276 : loss: 0.5935, best 0.4388, train_acc: 0.6384, val_acc: 0.4070
Epoch 277 : loss: 0.3765, best 0.4388, train_acc: 0.6434, val_acc: 0.4037
Epoch 278 : loss: 0.0681, best 0.4388, train_acc: 0.6388, val_acc: 0.4118
Epoch 279 : loss: 0.1581, best 0.4388, train_acc: 0.6560, val_acc: 0.4042
Epoch 280 : loss: 0.5008, best 0.4388, train_acc: 0.6435, val_acc: 0.4103
Epoch 281 : loss: 0.4035, best 0.4388, train_acc: 0.6382, val_acc: 0.4125
Epoch 282 : loss: 0.3670, best 0.4388, train_acc: 0.6405, val_acc: 0.4065
Epoch 283 : loss: 0.3749, best 0.4388, train_acc: 0.6354, val_acc: 0.4007
Epoch 284 : loss: 0.0867, best 0.4388, train_acc: 0.6456, val_acc: 0.4143
Epoch 285 : loss: 0.0013, best 0.4388, train_acc: 0.6298, val_acc: 0.4085
Epoch 286 : loss: 0.0126, best 0.4388, train_acc: 0.6493, val_acc: 0.4071
Epoch 287 : loss: 0.5986, best 0.4388, train_acc: 0.6328, val_acc: 0.4163
Epoch 288 : loss: 0.0771, best 0.4388, train_acc: 0.6346, val_acc: 0.4185
Epoch 289 : loss: 0.5829, best 0.4388, train_acc: 0.6350, val_acc: 0.4089
Epoch 290 : loss: 0.3857, best 0.4388, train_acc: 0.6427, val_acc: 0.4062
Epoch 291 : loss: 0.4775, best 0.4388, train_acc: 0.6398, val_acc: 0.4355
Epoch 292 : loss: 0.4733, best 0.4388, train_acc: 0.6417, val_acc: 0.3849
Epoch 293 : loss: 0.8362, best 0.4388, train_acc: 0.6329, val_acc: 0.4092
Epoch 294 : loss: 0.2967, best 0.4388, train_acc: 0.6249, val_acc: 0.4097
Epoch 295 : loss: 0.6446, best 0.4388, train_acc: 0.6438, val_acc: 0.4242
Epoch 296 : loss: 0.6803, best 0.4388, train_acc: 0.6336, val_acc: 0.4056
Epoch 297 : loss: 0.6546, best 0.4388, train_acc: 0.6213, val_acc: 0.4082
